"ENSEMBL","baseMean","log2FoldChange","lfcSE","pvalue","padj","Direction","SYMBOL"
"ENSMUSG00000113626",35.952254766977,8.99130458624738,1.1646977527105,6.66788252192364e-17,4.08312117331935e-15,"Up",NA
"ENSMUSG00000093954",65.8731521182902,7.82702041422896,1.1564183810714,2.89154683042743e-13,1.21092484929615e-11,"Up","Gm16867"
"ENSMUSG00000028794",91.418030021215,7.78928522893505,1.15431749099145,3.45529004191172e-13,1.43514905449813e-11,"Up","A3galt2"
"ENSMUSG00000112428",19.6983705988573,7.77324830343995,1.27722731559078,2.35208541820635e-11,7.72681026606556e-10,"Up",NA
"ENSMUSG00000117730",102.103639506691,6.96795809997195,0.74390072628549,4.63290506618857e-22,4.38805386853159e-20,"Up",NA
"ENSMUSG00000113251",34.8642824436047,6.91992605207552,1.17441075107533,1.55022118841003e-10,4.60724827974822e-09,"Up","Gm18363"
"ENSMUSG00000100141",8.33994357599523,6.91676868645116,1.23010854987674,6.81971233281127e-10,1.85045179750671e-08,"Up",NA
"ENSMUSG00000004359",52.6755900206304,6.83445965311221,0.488251596963347,1.21279943961665e-45,3.61503409435146e-43,"Up","Spic"
"ENSMUSG00000112003",177.796584155472,6.70813147480195,0.415832194438586,1.28390455553581e-59,5.65727422525115e-57,"Up",NA
"ENSMUSG00000079247",80.4712699191862,6.55696661286607,0.720696414380749,7.61342439543732e-21,6.62302571120683e-19,"Up","Cwc22rt6"
"ENSMUSG00000095134",51.2509864289991,6.39387987884635,1.0481819655009,6.21699207852385e-11,1.92385057159695e-09,"Up","Mid1-ps1"
"ENSMUSG00000005681",26.72557043188,6.37636062005671,1.01959758450379,2.49313589585029e-11,8.17692095032192e-10,"Up","Apoa2"
"ENSMUSG00000085666",350.913693510806,6.13051632994055,0.374134551234589,2.97336248472949e-61,1.43493057626148e-58,"Up",NA
"ENSMUSG00000026888",540.927562384993,6.11198715114446,0.299411683672336,1.61368688871297e-93,1.3628258144718e-90,"Up","Grb14"
"ENSMUSG00000094125",80.9225834568717,6.08406336132825,0.59629182858248,2.19180642405942e-25,2.53861282338631e-23,"Up","Cwc22rt1"
"ENSMUSG00000094336",80.9225834568717,6.08406336132825,0.59629182858248,2.19180642405942e-25,2.53861282338631e-23,"Up","Cwc22rt2"
"ENSMUSG00000095824",80.9225834568717,6.08406336132825,0.59629182858248,2.19180642405942e-25,2.53861282338631e-23,"Up","Cwc22rt7"
"ENSMUSG00000096337",80.9225834568717,6.08406336132825,0.59629182858248,2.19180642405942e-25,2.53861282338631e-23,"Up","Cwc22rt5"
"ENSMUSG00000096484",80.9225834568717,6.08406336132825,0.59629182858248,2.19180642405942e-25,2.53861282338631e-23,"Up","Cwc22rt4"
"ENSMUSG00000046192",11.1771079407557,5.82802064777444,1.23728005686408,5.93107255988519e-08,1.20337246963276e-06,"Up","Iqub"
"ENSMUSG00000107470",489.481187059574,5.72362269082481,0.218771790216984,1.10874638173765e-151,1.32195178890826e-148,"Up","Gm3375"
"ENSMUSG00000037033",29.2631889190432,5.61966482992273,0.810838542949808,3.6014215532159e-13,1.48973905024761e-11,"Up","Clca3b"
"ENSMUSG00000027855",297.206240052919,5.55303420091811,0.470456213721088,5.4040172266147e-33,9.52469784054377e-31,"Up","Sycp1"
"ENSMUSG00000048087",6232.1874286069,5.40958288779928,0.12687286341905,0,0,"Up","Ahcyl"
"ENSMUSG00000052031",730.058779190592,5.38506232999025,0.185856138160203,2.40164756640224e-185,3.04243715771294e-182,"Up","Tagap1"
"ENSMUSG00000097709",179.540649760137,5.36488918019377,0.410158725143653,6.51057848759411e-40,1.53445250424471e-37,"Up","2810429I04Rik"
"ENSMUSG00000046532",148.050655941612,5.3152061479291,1.06564509500697,1.65358788553295e-08,3.65901450347898e-07,"Up","Ar"
"ENSMUSG00000003062",520.880940118278,5.29430121388795,0.180949626329963,6.13933981482696e-189,8.88844847905198e-186,"Up","Stard3nl"
"ENSMUSG00000044533",41301.2557497776,5.24968709112778,0.0802045355999717,0,0,"Up","Rps2"
"ENSMUSG00000082491",107.037194988439,5.220927682415,0.420709825373942,3.36570517354743e-36,6.55956520794547e-34,"Up",NA
"ENSMUSG00000069302",352.415706891958,5.16608541195869,0.399998277459693,5.39169123490671e-39,1.20092516088268e-36,"Up","H2ac12"
"ENSMUSG00000113081",19.0553219043706,5.16305947758816,0.632217780618635,3.06710729768658e-17,1.94881497858336e-15,"Up",NA
"ENSMUSG00000032271",10.7078159544045,5.10867016424036,0.745390877250345,4.76707547338086e-13,1.92477794362464e-11,"Up","Nnmt"
"ENSMUSG00000104222",171.467725290328,5.07026848651284,0.381634350442553,3.99152888192999e-41,9.98818505035048e-39,"Up",NA
"ENSMUSG00000044165",8.49850909001507,5.05228135894388,0.968374532036195,4.92448590553368e-09,1.17705666060451e-07,"Up","Bcl2l15"
"ENSMUSG00000031626",233.437660080793,5.03318428463607,0.69794398581223,3.8532895349174e-14,1.79133774273488e-12,"Up","Sorbs2"
"ENSMUSG00000050974",22.2345250528589,4.91910967665988,0.888577830722093,9.15166330137186e-10,2.43751725959929e-08,"Up",NA
"ENSMUSG00000028558",43.1662696928609,4.63954293174813,0.398911032104822,2.45154163646146e-32,4.1756552461712e-30,"Up","Calr4"
"ENSMUSG00000097574",26.4481154768799,4.60638278159249,0.812274155626463,3.07276546608191e-10,8.71075289958241e-09,"Up",NA
"ENSMUSG00000106173",10.761395778502,4.56214708558344,1.54504566730839,7.64177450213751e-06,0.000100253156882735,"Up",NA
"ENSMUSG00000034151",26.3687158257371,4.55474012421463,0.60967733435821,3.15592235839081e-15,1.62353782442191e-13,"Up","Zbbx"
"ENSMUSG00000048758",6720.1446612988,4.54375937759861,0.102821212125497,0,0,"Up","Rpl29"
"ENSMUSG00000097503",19.1716836536202,4.51941620250563,1.47660937805511,5.97282445620794e-06,8.06550159246361e-05,"Up","3110045C21Rik"
"ENSMUSG00000033966",37.7729381872117,4.50558229329372,0.404233811434005,4.85758067692558e-30,7.51590097256523e-28,"Up","Cdkl4"
"ENSMUSG00000071478",77.0788501548418,4.48929766749518,0.477215554972088,2.6281179683977e-22,2.57339725127793e-20,"Up","H2ac7"
"ENSMUSG00000113123",9.91830433012098,4.47611256789542,1.51371375352746,7.57186196916776e-06,9.94003045680448e-05,"Up",NA
"ENSMUSG00000083623",6.7003930028838,4.41216655734884,1.65170804010319,1.4117692975461e-05,0.000174164040730139,"Up","Gm7224"
"ENSMUSG00000050211",44.8399556515015,4.39849018857619,0.322779781068415,1.69778755793724e-43,4.65033189349053e-41,"Up","Pla2g4e"
"ENSMUSG00000032420",605.094100894451,4.3968265559719,0.51867352374058,8.4409594574672e-19,6.19890605954357e-17,"Up","Nt5e"
"ENSMUSG00000020870",15.4552301931119,4.31280124927817,0.82936674855253,2.1959984189823e-09,5.58477941710819e-08,"Up","Cdc34b"
"ENSMUSG00000071516",105.852381291089,4.29211953269104,0.509273640289505,1.00668903689288e-18,7.3134695658716e-17,"Up","H2ac13"
"ENSMUSG00000091614",11.6460670826019,4.27410211574078,0.909355530605013,2.13332958037265e-08,4.64451742906264e-07,"Up","Tmem217b"
"ENSMUSG00000105987",853.723914017983,4.25823396240263,0.231257944777365,5.22637977808331e-77,4.07436506622964e-74,"Up",NA
"ENSMUSG00000118061",50.5188581730019,4.17554322621859,0.305255101619294,4.75725249359513e-44,1.33923264989833e-41,"Up","Rbfaos"
"ENSMUSG00000085562",2.6912889808048,4.15892934298521,2.20727685768813,6.35798425159148e-05,0.000656262434236379,"Up","2610028E06Rik"
"ENSMUSG00000028696",1568.67346321508,4.10775546216666,0.158995853514518,1.27899531229947e-148,1.44021977694433e-145,"Up","Ipp"
"ENSMUSG00000027843",6.28039131638697,4.10258192777674,1.13042268659485,1.0920936985179e-06,1.71196033838046e-05,"Up","Ptpn22"
"ENSMUSG00000047347",34.8929609209058,4.09056277294545,0.633853937317846,1.2425310663291e-12,4.71626632648398e-11,"Up","Tdg-ps"
"ENSMUSG00000047347",34.8929609209058,4.09056277294545,0.633853937317846,1.2425310663291e-12,4.71626632648398e-11,"Up","Tdg-ps2"
"ENSMUSG00000071470",165.715328765355,4.0815604368602,0.22952860759628,2.9214880914922e-72,1.85048881645173e-69,"Up","Ccnb1ip1"
"ENSMUSG00000036412",29.3028967972579,4.07756190378553,1.67977717472936,2.45746701064504e-05,0.000285610085084658,"Up","Arsi"
"ENSMUSG00000068299",50.8477983253255,4.04007785698598,0.344702332385029,2.1045835860349e-33,3.77502696507445e-31,"Up","Nat8f4"
"ENSMUSG00000059040",7575.15846337391,3.94129641102003,0.107530257905348,8.93467345921609e-296,2.26371120431064e-292,"Up","Eno1b"
"ENSMUSG00000110123",4.63621438519422,3.8776097666983,1.8825431827942,5.32434149219045e-05,0.000564135272897064,"Up",NA
"ENSMUSG00000033491",36.8427195303875,3.77202572583786,0.331001997092077,3.8399637524013e-32,6.43241531383653e-30,"Up","Prss35"
"ENSMUSG00000083576",18.3060694585137,3.75383523570546,0.638588594530538,2.0520206588853e-11,6.80726787805994e-10,"Up",NA
"ENSMUSG00000060724",14.8418399779059,3.73393604026269,0.805305767469278,1.40986600646114e-08,3.15763249557579e-07,"Up","Vmn1r47"
"ENSMUSG00000097254",16.7627104290497,3.70272130245003,1.39526472784946,1.54658500908372e-05,0.000189297895828006,"Up","C430042M11Rik"
"ENSMUSG00000000730",1808.76315196623,3.70114859446489,0.255067862443656,7.97436730520378e-50,2.73953306625721e-47,"Up","Dnmt3l"
"ENSMUSG00000073164",68.0397678688366,3.68291218942372,0.394166701447135,5.50932975328441e-23,5.61148767685033e-21,"Up","2410018L13Rik"
"ENSMUSG00000073164",68.0397678688366,3.68291218942372,0.394166701447135,5.50932975328441e-23,5.61148767685033e-21,"Up","Gm38699"
"ENSMUSG00000091834",5.37359390711145,3.65673503299327,1.82055556524045,6.33322035247231e-05,0.000654271372702656,"Up",NA
"ENSMUSG00000105076",3.45483368904737,3.65469931178659,1.8558464132679,6.83098526417894e-05,0.000700340112896525,"Up","A930003O13Rik"
"ENSMUSG00000095366",72.5528910390635,3.63482354812638,0.471857508164249,6.1481956541513e-17,3.7877743986016e-15,"Up",NA
"ENSMUSG00000013418",43.7054425624144,3.61688407450428,0.620212225142669,2.10193679702125e-11,6.9411030803325e-10,"Up","B4galnt2"
"ENSMUSG00000082935",74.330678722251,3.53642785459777,0.308663956781684,9.05476156130164e-33,1.58216346625882e-30,"Up","Gm7658"
"ENSMUSG00000107008",66.6819378096369,3.51291938934868,1.36742605621201,1.93650581905953e-05,0.000230888449685398,"Up","Gm2762"
"ENSMUSG00000080076",7.88220200937623,3.49641598095338,1.84604568634558,8.37360423683662e-05,0.000835670035826891,"Up","H2ac14-ps"
"ENSMUSG00000061062",608.474049463478,3.48513765519712,0.11617220631655,3.97558423501514e-200,6.71509307162682e-197,"Up",NA
"ENSMUSG00000117486",4.68472769454244,3.43890505534804,1.93105769333114,0.000105867897902635,0.00102231597509822,"Up",NA
"ENSMUSG00000112523",7.0603885580509,3.43421352868023,1.64598140297339,5.84067476126651e-05,0.000610859838679622,"Up",NA
"ENSMUSG00000032549",57.3522184914154,3.41709343015754,0.401904505493835,5.37604671343428e-20,4.29004294624407e-18,"Up","Rab6b"
"ENSMUSG00000058147",40.222811264956,3.40523714477805,0.600113422133124,3.86024899865845e-11,1.23024193323598e-09,"Up","Xlr3c"
"ENSMUSG00000064193",7046.21259367872,3.39625277362352,0.117517789792459,3.62374023438594e-186,4.89663938738457e-183,"Up",NA
"ENSMUSG00000045587",14.8678878458151,3.3671177432134,1.75653816307483,8.43576000637873e-05,0.000841044857694494,"Up","Lypd10"
"ENSMUSG00000032109",33.6779577415367,3.34219295462982,0.493049692825638,3.0491254581134e-14,1.42402589655531e-12,"Up","Nlrx1"
"ENSMUSG00000109975",5.75898575949103,3.33050953764773,1.88682113236917,0.000114512015984227,0.00109638358619948,"Up","Gm19196"
"ENSMUSG00000032105",2.35484887115646,3.3187015853918,1.90295090499206,0.000119713685744497,0.00114240899075104,"Up","Nherf4"
"ENSMUSG00000041889",114.819990264377,3.31628756119404,0.544914586605342,2.86233195333147e-12,1.05484738840137e-10,"Up","Shisa4"
"ENSMUSG00000040690",41.6637856230173,3.30709215788545,1.75325565858987,9.18266756961638e-05,0.00090659273730421,"Up","Col16a1"
"ENSMUSG00000048764",35.6064714897323,3.30616593143131,0.508344949758064,1.88778612723342e-13,8.02170587272413e-12,"Up","Tmprss11f"
"ENSMUSG00000022229",16.367855183411,3.27785829524881,0.643004807713825,8.66402875944958e-10,2.31371803590624e-08,"Up","Atp12a"
"ENSMUSG00000048960",209.731540075202,3.27190542123935,0.306624272751643,3.04789679919704e-29,4.44444749805214e-27,"Up","Prex2"
"ENSMUSG00000038775",109.381788619585,3.25580053304413,0.467271944113903,7.21678707208603e-15,3.58522198931647e-13,"Up","Vill"
"ENSMUSG00000027868",29.1263417216368,3.24861802217252,0.589889951271918,8.73611957659333e-11,2.67480978395725e-09,"Up","Tbx15"
"ENSMUSG00000046000",167.408318744205,3.23989860448787,0.233791461707901,2.31991997062471e-46,7.01827729620779e-44,"Up","Naa11"
"ENSMUSG00000022054",1038.37235108109,3.21378125529167,0.330428166218677,4.68023542807567e-25,5.32942089279021e-23,"Up","Nefm"
"ENSMUSG00000053211",58.7635081143433,3.19092276997023,0.26091903809725,4.0953941675294e-37,8.30095443816534e-35,"Up","Zfy1"
"ENSMUSG00000033805",18.259560411939,3.14526621783113,1.70667972613116,0.000107384489756796,0.00103449440250974,"Up","Ephx4"
"ENSMUSG00000103445",43.9663030508538,3.14057073685231,0.5808006113161,1.46369022818944e-10,4.38868894011417e-09,"Up",NA
"ENSMUSG00000016458",205.154997510656,3.13004728520803,0.730016307721731,4.69054939726672e-08,9.64226630154149e-07,"Up","Wt1"
"ENSMUSG00000083642",8.46180227798321,3.10058046588623,0.665481955570211,7.89841100082458e-09,1.8171724469434e-07,"Up",NA
"ENSMUSG00000031596",55.1527937026904,3.0996808606435,0.61915184415273,1.31995120693421e-09,3.47455727446096e-08,"Up","Slc7a2"
"ENSMUSG00000029093",69.7462886182784,3.08925708416416,0.388114242538295,3.22806042894247e-18,2.25619161497362e-16,"Up","Sorcs2"
"ENSMUSG00000071604",35.2121477273358,3.06965560515262,0.320637872621865,1.80772224821034e-24,2.00222525950685e-22,"Up","Entrep1"
"ENSMUSG00000030748",45.0396573475106,3.0366529825958,0.691673342989605,2.93691905039467e-08,6.22031475783171e-07,"Up","Il4ra"
"ENSMUSG00000081595",2.93918028235645,3.02569160258058,1.91643709048796,0.000187732939661213,0.0016874319086444,"Up",NA
"ENSMUSG00000043889",105.131096034433,3.02325208148499,0.320379990144433,6.663900505128e-24,7.14659255758939e-22,"Up",NA
"ENSMUSG00000096986",9.39115485453204,3.01936290483862,1.20450036368854,2.57456901620716e-05,0.000298535122365577,"Up","4930509E16Rik"
"ENSMUSG00000035493",54.7583266252239,3.00558873088542,0.454780375032982,7.7670761152412e-14,3.47529505032724e-12,"Up","Tgfbi"
"ENSMUSG00000048916",7.96491336221774,2.97810885914167,0.75437210149842,2.18138505844157e-07,4.00856697638732e-06,"Up",NA
"ENSMUSG00000113495",2.29283074965157,2.97036860789222,2.32483585562568,0.000305578962811951,0.00257870985849656,"Up",NA
"ENSMUSG00000081788",280.803672573075,2.94472639130536,0.194259200387424,1.0336556248152e-54,4.10807173713318e-52,"Up",NA
"ENSMUSG00000053925",36.3259072454892,2.93736936514972,0.328237176930324,6.3595615745504e-22,5.96768303493343e-20,"Up",NA
"ENSMUSG00000117916",35.2638735013488,2.93132973776558,0.335760519225801,4.54838418228449e-21,4.00831299959671e-19,"Up","9630028I04Rik"
"ENSMUSG00000050345",10.9759837716301,2.89189767306352,0.794369074323136,7.92979223462963e-07,1.29203343089797e-05,"Up","4930486L24Rik"
"ENSMUSG00000017607",14.4582141401479,2.88997786992186,1.02814375619383,1.23001720004128e-05,0.000153991467743277,"Up","Tns4"
"ENSMUSG00000049173",8.87891551949322,2.88814781153142,1.51077894201663,0.000106062100818111,0.00102321405115769,"Up","Myoz3"
"ENSMUSG00000020542",8.56419460589061,2.88790302499404,1.80746706399354,0.000196465345095081,0.0017550269192297,"Up","Myocd"
"ENSMUSG00000043811",29.1123364515895,2.88515138089302,1.72549632594738,0.000171237434881118,0.00156202140756317,"Up","Rtn4r"
"ENSMUSG00000117781",17.3341388735143,2.82248676445006,0.431216364848958,1.33640921564935e-13,5.86313385108153e-12,"Up","Gm17266"
"ENSMUSG00000000732",208.146655986363,2.82168286796358,0.193800476368678,8.62484423127742e-51,3.01408565040969e-48,"Up","Icosl"
"ENSMUSG00000066487",13.9742347084476,2.80833050368508,0.716028047547164,2.73128249431009e-07,4.95173209992586e-06,"Up","Gm5786"
"ENSMUSG00000110686",65.9942984782997,2.79572388878975,0.375360342730246,2.04903457106397e-16,1.20732214304929e-14,"Up",NA
"ENSMUSG00000070291",114.895733739797,2.79438672291281,0.248510119782607,4.57860714513707e-32,7.60686788727732e-30,"Up","Ddx43"
"ENSMUSG00000026614",52.7534257923626,2.78930877060946,0.331612166673281,8.36055399325836e-20,6.61953394099038e-18,"Up","Slc30a10"
"ENSMUSG00000038578",171.853282184816,2.78822891904618,0.292059267979991,2.63351122747607e-24,2.90101299291916e-22,"Up","Susd1"
"ENSMUSG00000029309",10.5264048157847,2.78489374217099,0.542290814522289,7.79789840982403e-10,2.09901199028849e-08,"Up","Sparcl1"
"ENSMUSG00000067768",43.0924233960892,2.75465999854144,0.492674348381089,6.12217200843434e-11,1.8974052666507e-09,"Up","Xlr4b"
"ENSMUSG00000004098",51.3625334680297,2.74952516454343,0.398076733562388,1.18869425722631e-14,5.76402964108137e-13,"Up","Col5a3"
"ENSMUSG00000058153",15.3556419812449,2.71650864456487,0.995721578457056,1.7395788314005e-05,0.000209131217874595,"Up","Sez6l"
"ENSMUSG00000021384",13.2857490894649,2.71412003863314,0.702167113793564,3.81975128361389e-07,6.68159347363917e-06,"Up","Susd3"
"ENSMUSG00000007097",73.6710980048307,2.71186509311026,0.254091534958975,2.93977019401981e-29,4.31784072917301e-27,"Up","Atp1a2"
"ENSMUSG00000095440",189.31720042918,2.68741170475011,0.721634508309107,6.9412235219636e-07,1.14850334340147e-05,"Up","Fignl2"
"ENSMUSG00000040136",185.303946906997,2.66515412929517,0.373166228163332,2.51882947092402e-15,1.312446132292e-13,"Up","Abcc8"
"ENSMUSG00000028776",119.752275063639,2.65705894796489,0.58305384248053,1.85341429086718e-08,4.07008171848178e-07,"Up","Tinagl1"
"ENSMUSG00000049511",18.2671762259956,2.65344775288058,0.618024883809888,6.47337037460225e-08,1.30296667450658e-06,"Up","Htr1b"
"ENSMUSG00000109326",6.31743559706698,2.6470277102761,1.8360967609881,0.000302979034245345,0.00255878418546621,"Up","Gm9165"
"ENSMUSG00000093617",8.9704235818768,2.62846775080688,0.586838284591087,2.8308093081789e-08,6.0270665827183e-07,"Up","4933438K21Rik"
"ENSMUSG00000028132",26.4456048792531,2.61087174608414,0.560679860381296,1.23168608446673e-08,2.78007185368109e-07,"Up","Tlcd4"
"ENSMUSG00000037820",118.667913623333,2.58937902702763,0.355511307307626,1.04348628348156e-15,5.70092277085921e-14,"Up","Tgm2"
"ENSMUSG00000022892",1571.12408389693,2.57516101211496,0.257721947552634,4.96382481600343e-26,6.06094971057672e-24,"Up","App"
"ENSMUSG00000061086",19.3746367481011,2.5679845594845,0.453837464553874,5.79744233073574e-11,1.80504391093215e-09,"Up","Myl4"
"ENSMUSG00000059588",27.4555413086546,2.54999326970902,1.7046532263431,0.000295104590657613,0.00250061661707323,"Up","Calcrl"
"ENSMUSG00000044285",4342.29423580608,2.54680063002068,0.143649799733667,7.46061849737118e-73,4.87804117171666e-70,"Up",NA
"ENSMUSG00000039349",249.850178138641,2.53611263988849,0.156150109422245,7.99156621470259e-62,4.04952639014517e-59,"Up","C130074G19Rik"
"ENSMUSG00000095193",263.102233621793,2.52435111161565,0.177854786640983,3.30197578238499e-48,1.01405677474487e-45,"Up","Gm20939"
"ENSMUSG00000035299",1489.30076338632,2.50614041933128,0.311453296960775,3.29134326569108e-18,2.29251672344648e-16,"Up","Mid1"
"ENSMUSG00000029859",2401.45491151907,2.50438171946367,0.373617995365244,8.42629750003559e-14,3.75368404457629e-12,"Up","Epha1"
"ENSMUSG00000021536",39.6780540589791,2.49800139676705,0.715697859661247,2.15872601267228e-06,3.19381150006237e-05,"Up","Adcy2"
"ENSMUSG00000057454",5.73272033422399,2.49458047915906,1.8272588165609,0.000385625873931573,0.00316191376970835,"Up","Lypd3"
"ENSMUSG00000041445",79.8204778237096,2.48963237404326,0.246531304888485,2.15570401649382e-26,2.68061133192105e-24,"Up","Mmrn2"
"ENSMUSG00000010592",678.773662315058,2.48870770104506,0.216036642693444,3.95457991105354e-33,7.03117370325826e-31,"Up","Dazl"
"ENSMUSG00000024935",73.3163409412528,2.47927378394962,0.381384608479379,3.57756511588697e-13,1.48289708249311e-11,"Up","Slc1a1"
"ENSMUSG00000032231",555.114699099489,2.46059067679581,0.294942724007043,3.19267823990763e-19,2.43279681371007e-17,"Up","Anxa2"
"ENSMUSG00000020805",15.2413436685441,2.44521261878952,0.532617454184459,2.40868809489657e-08,5.18277059399773e-07,"Up","Slc13a5"
"ENSMUSG00000025977",47.3896948633221,2.4391864039177,0.368979226850938,1.91294629049559e-13,8.11161262804501e-12,"Up","Boll"
"ENSMUSG00000103182",6.42213818220746,2.43444002719554,1.78469359767545,0.000405000213950711,0.0032994169359192,"Up",NA
"ENSMUSG00000091478",41.8206114160157,2.42985994138329,0.30382653560078,6.20942285408696e-18,4.20932414145447e-16,"Up",NA
"ENSMUSG00000029153",43.6632809626504,2.42641084825904,0.27053192445972,1.4448613432505e-21,1.31918443992543e-19,"Up","Ociad2"
"ENSMUSG00000047674",94.6541336499955,2.4071782765364,0.236543960720563,1.27606870722035e-26,1.63700231814236e-24,"Up","Pdha2"
"ENSMUSG00000027317",42.1750215430453,2.40213624235156,0.349444425603631,3.45599560223356e-14,1.61033505429131e-12,"Up","Ppp1r14d"
"ENSMUSG00000000731",267.588477838417,2.38938810017856,0.423903739988147,1.05205096911686e-10,3.19700466162362e-09,"Up","Aire"
"ENSMUSG00000027939",26.8581964999888,2.38548826139639,0.393261377857513,7.90639618749808e-12,2.75825721728741e-10,"Up","Nup210l"
"ENSMUSG00000020080",5.96824799902333,2.38461523998236,0.970044696595834,4.75580948719195e-05,0.000510569398812996,"Up","Hkdc1"
"ENSMUSG00000028128",424.192479145927,2.37188770112126,0.241441861161241,5.11017642920458e-25,5.78648972310322e-23,"Up","F3"
"ENSMUSG00000024112",78.387281830041,2.37176130317551,0.550990693142043,1.08616498174158e-07,2.11078408580249e-06,"Up","Cacna1h"
"ENSMUSG00000035407",27.7779373575315,2.35479852083347,0.362359045550493,5.30189392275487e-13,2.12379620395886e-11,"Up","Kank4"
"ENSMUSG00000020926",122.193069735666,2.34911853305157,0.302795576936489,5.55797749047957e-17,3.43459285836983e-15,"Up","Adam11"
"ENSMUSG00000043760",16.7046450881537,2.33324853400743,0.507341574905306,3.08576194289666e-08,6.50159135348985e-07,"Up","Pkhd1"
"ENSMUSG00000037580",205.585150737522,2.32755116531046,0.459714777760629,3.05798752184852e-09,7.55882305857897e-08,"Up","Gch1"
"ENSMUSG00000022146",2.25447104999521,2.32214539408606,1.92254614805787,0.000567128485686967,0.00442290391550178,"Up","Osmr"
"ENSMUSG00000037108",1109.73249512646,2.32107487680142,0.113505377369555,4.08279557131476e-95,3.59800797543386e-92,"Up","Zcwpw1"
"ENSMUSG00000072844",62.7701495927951,2.31936190817199,0.352884646967534,3.62790511564367e-13,1.49763765354341e-11,"Up","G530011O06Rik"
"ENSMUSG00000033450",62.5037902429099,2.29579800871822,0.332690084780226,4.08692763657729e-14,1.89127708369372e-12,"Up","Tagap"
"ENSMUSG00000036523",164.427383619318,2.29420981557323,0.920099652934308,4.91666491768457e-05,0.000525334112896935,"Up","Greb1"
"ENSMUSG00000026450",14.7003091265275,2.2922612043024,1.10306131376587,0.000120226201591368,0.00114568165493909,"Up","Chit1"
"ENSMUSG00000037577",24.3484148662819,2.28347102848209,0.739955466536344,1.11045802105672e-05,0.000140323401675802,"Up","Ephx3"
"ENSMUSG00000113161",16.0100772206396,2.28098282149683,0.791497320420288,1.94328931312951e-05,0.000231413399769371,"Up",NA
"ENSMUSG00000027377",7.28649532033483,2.27836267775581,1.25654655687605,0.000205325166577715,0.00182452249073376,"Up","Mall"
"ENSMUSG00000073125",315.924788258152,2.27836085349368,0.321224977084095,1.10090968697337e-14,5.36402366472675e-13,"Up","Xlr3b"
"ENSMUSG00000028294",6.88190206091806,2.2773676638077,0.584403093170648,7.47763429046268e-07,1.22624732551285e-05,"Up","Cfap206"
"ENSMUSG00000028173",701.322230443436,2.27523093494372,0.210107619328572,2.05590794316605e-29,3.06405868382593e-27,"Up","Wls"
"ENSMUSG00000043681",84.3019496870757,2.27207369424604,0.266236147932921,1.18948076008313e-19,9.23738909046935e-18,"Up","Fam25a"
"ENSMUSG00000010064",174.327685836084,2.25606785977615,0.22022289427499,1.10810497860157e-26,1.43975511610738e-24,"Up","Slc38a3"
"ENSMUSG00000117145",3.66768879640775,2.24811727785309,1.86319756265531,0.000607179969075774,0.00469909537731839,"Up",NA
"ENSMUSG00000026304",24.7735815744869,2.24091207277865,0.475053373750456,2.27540422763279e-08,4.92210974278432e-07,"Up","Rab17"
"ENSMUSG00000117049",9.71055146507414,2.23664276562085,0.560778074397139,5.77200539291367e-07,9.70089364087622e-06,"Up",NA
"ENSMUSG00000097532",41.4088195159993,2.23208776559368,0.541790853913557,3.43112677777483e-07,6.07384355097974e-06,"Up",NA
"ENSMUSG00000111481",10.1472544549928,2.23208576595436,0.654194328154548,4.58852806457764e-06,6.35713433635846e-05,"Up",NA
"ENSMUSG00000050335",109.189373835221,2.23092869798115,0.352750277501634,2.54274471051056e-12,9.47406112818725e-11,"Up","Lgals3"
"ENSMUSG00000022432",375.720388555464,2.22425778838169,0.475253891091982,2.859831008163e-08,6.08246744013178e-07,"Up","Smc1b"
"ENSMUSG00000085705",9.43416934400848,2.22335247353257,0.699600899026769,9.51222132383891e-06,0.00012202735064107,"Up",NA
"ENSMUSG00000038932",2209.67975873613,2.22205618416609,0.142646661282327,1.03880175109282e-56,4.21109453858005e-54,"Up","Tcfl5"
"ENSMUSG00000033860",8.5824245908305,2.21991620624564,0.748554274014216,1.7255753391771e-05,0.000207941061532584,"Up","Fgg"
"ENSMUSG00000045519",106.695751000099,2.20566165043759,0.214672488274282,9.89274527070468e-27,1.31056244373799e-24,"Up","Zfp560"
"ENSMUSG00000042249",408.840592255592,2.20526431717593,0.252375964359379,2.57256412903245e-20,2.11106487171493e-18,"Up","Grk3"
"ENSMUSG00000101523",381.309979281996,2.1947641653416,0.122591309329056,1.24775904137039e-73,8.43027600317883e-71,"Up",NA
"ENSMUSG00000023403",77.6526523469021,2.19437245082497,0.265199636695016,1.46201895719308e-18,1.04343881138544e-16,"Up","Stk31"
"ENSMUSG00000041782",577.765914297702,2.16733297503398,0.230701190619839,7.21826324810532e-23,7.27895411820133e-21,"Up","Lad1"
"ENSMUSG00000053846",474.151267895663,2.14704481121011,0.337173665175996,2.59418313134669e-12,9.63031096873005e-11,"Up","Lipg"
"ENSMUSG00000114133",373.261711867069,2.14281490269746,0.173507227997764,6.75218044249678e-37,1.34176417048007e-34,"Up","Btf3l4b"
"ENSMUSG00000068314",7.2788314304523,2.1365257231066,1.72459381083917,0.000642613517234317,0.00494124938574445,"Up",NA
"ENSMUSG00000036381",2.48008553002551,2.13322810441599,1.8198941064153,0.000710706306916694,0.00537310933789425,"Up","P2ry14"
