"ENSEMBL","baseMean","log2FoldChange","lfcSE","pvalue","padj","Direction","SYMBOL"
"ENSMUSG00000029580",52496.2051547563,0.600688680337163,0.119647963213176,1.40917180498744e-07,1.47196089143942e-06,"Up","Actb"
"ENSMUSG00000030352",1303.22780210771,0.6004664374384,0.200803767993612,0.000750426698630967,0.00350009815558907,"Up","Tspan9"
"ENSMUSG00000050088",388.901451295493,0.600317356700375,0.141919852190834,6.36146341157811e-06,4.90607521672124e-05,"Up","1600012H06Rik"
"ENSMUSG00000026430",49.2819269306576,0.600185251763232,0.259113635888266,0.00549027508050292,0.0195257500394444,"Up","Rassf5"
"ENSMUSG00000057219",53.808961079464,0.600007386541488,0.28851941531202,0.00999704419673922,0.0326404552281809,"Up","Armc7"
"ENSMUSG00000030335",889.23762320896,0.599379010805019,0.175382072876399,0.000171349065808545,0.000943423395288541,"Up","Mrpl51"
"ENSMUSG00000022574",98.7403445286806,0.598574827238259,0.224557517101638,0.00207461700273481,0.00846232583274665,"Up","Naprt"
"ENSMUSG00000040111",563.57980571722,0.597928009179786,0.253642614809734,0.0049580063631578,0.0178757657916608,"Up","Gramd1b"
"ENSMUSG00000025872",969.106021368466,0.597637296809137,0.144187067362839,9.31825896397272e-06,6.89942979012021e-05,"Up","Thoc3"
"ENSMUSG00000044551",59.6195777447103,0.597486912565224,0.243122384043405,0.00377909533842802,0.0141495411125455,"Up","9930012K11Rik"
"ENSMUSG00000039682",2235.44958449147,0.597443590172519,0.142198615836947,7.27460305456771e-06,5.52125250444243e-05,"Up","Lap3"
"ENSMUSG00000097737",30.7511860365257,0.597291828630362,0.312998354423931,0.0150582445229005,0.0462623568576049,"Up",NA
"ENSMUSG00000015981",18.0542614514847,0.597277894604026,0.406730798261365,0.0370815747317049,0.0967616966535918,"Up","Stk32c"
"ENSMUSG00000039382",199.057826232625,0.597089043275917,0.231741746293779,0.0027036212291596,0.0106158187099368,"Up","Wdr45"
"ENSMUSG00000028017",25.9862131831117,0.597088588425592,0.371438987210335,0.0284825447247205,0.0780308616863257,"Up","Egf"
"ENSMUSG00000039929",1401.05495208873,0.596785916071268,0.156799641269704,3.87011752812469e-05,0.000250011575605595,"Up","Urb1"
"ENSMUSG00000111082",38.281103774349,0.596758028665637,0.312700143283399,0.0150803652989595,0.0463251850726676,"Up",NA
"ENSMUSG00000036611",51.5421668172224,0.596562424164744,0.306308945795868,0.0138012019289626,0.0429475687944256,"Up","Eepd1"
"ENSMUSG00000049971",589.656609896507,0.596527754366593,0.164176571605554,7.66056212561506e-05,0.000460547083090575,"Up","Glt1d1"
"ENSMUSG00000092564",51.3907282631062,0.596239077651574,0.272694314537649,0.00777150998947885,0.0263191215701816,"Up","BC051226"
"ENSMUSG00000021975",612.58311575494,0.595915247805687,0.142865912890492,8.34769987027646e-06,6.23671229801663e-05,"Up","Ints9"
"ENSMUSG00000028931",31.2509692492912,0.595684908377807,0.326953104057984,0.0183341510160057,0.0544449095328071,"Up","Kcnab2"
"ENSMUSG00000089726",824.226681245227,0.595544274381374,0.212021400487313,0.00135664371919498,0.00585766779767001,"Up",NA
"ENSMUSG00000030509",315.416566897126,0.595366069915982,0.135584647863499,3.11550777393633e-06,2.54723989075991e-05,"Up","Asb7"
"ENSMUSG00000085156",491.852808721505,0.594366755098803,0.121452480459466,2.74752773404049e-07,2.73114563786924e-06,"Up","Snhg15"
"ENSMUSG00000031493",19.6417707550956,0.594298293429902,0.394153461594747,0.0348098929544038,0.091914953946918,"Up","Ggn"
"ENSMUSG00000060257",40.6161478036774,0.593813005926361,0.287368823426619,0.0105291404728007,0.0341087084139914,"Up","Scrt2"
"ENSMUSG00000030793",292.423644770353,0.593410335246762,0.182509965285721,0.000316609617586667,0.00163846511000766,"Up","Pycard"
"ENSMUSG00000095513",246.184725233968,0.593394718603658,0.32401058785265,0.0180920546189227,0.0538239595308501,"Up",NA
"ENSMUSG00000053395",75.9652938505531,0.593265699363769,0.192773986744367,0.000574937570554399,0.00277348123920423,"Up","Cacng8"
"ENSMUSG00000032911",75.8951456041214,0.593026466812871,0.23716098991929,0.00339959462057736,0.0129329159962238,"Up","Cspg4"
"ENSMUSG00000019470",1184.28830512882,0.592928930260029,0.111141652553928,2.67205014652012e-08,3.17633805029758e-07,"Up","Xab2"
