"ENSEMBL","baseMean","log2FoldChange","lfcSE","pvalue","padj","Direction","SYMBOL"
"ENSMUSG00000105361",1637.81061238081,24.452056847204,3.81543468314332,3.65970587284207e-12,4.2541208805297e-10,"Up",NA
"ENSMUSG00000069306",1233.68196192019,13.3199795875371,1.23573157658367,2.96598529627132e-30,1.78800629883594e-27,"Up","H4c17"
"ENSMUSG00000061167",945.884906647026,12.8947590346105,1.26314219482215,4.07452172496986e-28,2.11239504309337e-25,"Up","Rpl15-ps3"
"ENSMUSG00000115728",97.9582214451716,9.1085947475748,1.28412812102262,3.26580618061472e-16,6.99638246395825e-14,"Up",NA
"ENSMUSG00000083657",49.2589483822872,7.89165236680814,1.3473252832552,7.0974192706419e-12,8.06926764620962e-10,"Up",NA
"ENSMUSG00000073402",41.1213869874701,7.71190395945133,1.2811025213357,3.47904758149771e-12,4.06233654989116e-10,"Up","Gm8909"
"ENSMUSG00000094627",74.5453117196527,7.33488717469389,2.09054735821601,2.69102760084097e-07,1.23245260545936e-05,"Up",NA
"ENSMUSG00000064360",919.328289572587,7.25321619666351,0.389486667847614,1.80290943809076e-79,6.67643120774123e-76,"Up","ND3"
"ENSMUSG00000102476",24.3150160844842,6.82950332797399,1.33539005474184,1.04627431668549e-09,8.3194855328593e-08,"Up",NA
"ENSMUSG00000048502",156.132470568251,6.81084175383283,0.779232506092272,1.61931261319679e-20,5.24697769491089e-18,"Up","Duxbl1"
"ENSMUSG00000024619",44.848460857921,6.73353025613664,1.33745353113822,1.6451640815436e-09,1.26171429946075e-07,"Up","Cdx1"
"ENSMUSG00000078139",73.5829751084702,6.54932338875417,0.899832883680635,2.16153771106336e-15,4.08988179169228e-13,"Up","AK157302"
"ENSMUSG00000110126",40.1744162851993,5.96197712656659,1.12394928182802,6.37106550241193e-10,5.29329358825391e-08,"Up","Gm9347"
"ENSMUSG00000106431",14.1006591250997,5.82885251890741,1.45859735257628,1.95147803578569e-07,9.40264194119642e-06,"Up",NA
"ENSMUSG00000113626",164.623109632945,5.79695713550368,0.450987224907459,7.22005549013565e-40,8.91229897215697e-37,"Up",NA
"ENSMUSG00000048583",6046.60940610043,5.71030358436532,0.305638939928245,6.18997566995658e-80,2.67427582194357e-76,"Up","Igf2"
"ENSMUSG00000095503",15.5386473911511,5.50571484316788,1.77075157774047,2.44362493385127e-06,8.74912231150451e-05,"Up","Pramel43"
"ENSMUSG00000096323",13.2840640503106,5.48744184566956,1.63489831183886,1.4291736052158e-06,5.4561175544041e-05,"Up","Gm20767"
"ENSMUSG00000064193",397.30872135193,5.11967456448922,1.27128210702155,2.53693254631828e-07,1.17014885170218e-05,"Up",NA
"ENSMUSG00000073403",99.9198171495068,5.00177821875645,0.477827472650682,1.25590478108909e-27,6.38344386968458e-25,"Up",NA
"ENSMUSG00000037335",467.861952247837,4.99973356325402,0.377928530832893,6.0882156139165e-42,8.7677069524413e-39,"Up","Hand1"
"ENSMUSG00000100690",155.591289740874,4.79595473034065,0.474424904473551,6.05966348937591e-26,2.80497494592147e-23,"Up",NA
"ENSMUSG00000113555",33.1170378666655,4.71492615620505,0.847547207885527,2.84364657781304e-10,2.58642128386209e-08,"Up",NA
"ENSMUSG00000041984",76.3420793695648,4.66656640565696,0.803605633375428,7.33051960491948e-11,7.39384160306315e-09,"Up","Rptn"
"ENSMUSG00000023443",396.718068068847,4.59567509079326,0.457598830156913,1.42783386158953e-25,6.38143264829721e-23,"Up","Esx1"
"ENSMUSG00000082791",38.7521594093427,4.46598871006177,0.851800272734365,1.83669631356626e-09,1.40444961180721e-07,"Up",NA
"ENSMUSG00000006200",532.553741069961,4.3652108798905,0.417736381660522,2.74790718223559e-27,1.36983173034444e-24,"Up","Rhox6"
"ENSMUSG00000068048",672.28858951628,4.33734821417233,0.68212024339855,3.22678221593521e-12,3.8193903470992e-10,"Up","Rhox9"
"ENSMUSG00000103706",8.09096379476836,4.31675635721597,1.91070707390819,2.43074799695897e-05,0.000639045127557509,"Up",NA
"ENSMUSG00000072844",65.571073634672,4.26314651520862,0.527803048025155,1.3027754164212e-17,3.41116609540104e-15,"Up","G530011O06Rik"
"ENSMUSG00000066443",324.481639920018,4.23862453304469,0.30234440950826,2.65984360154407e-46,5.30372814147888e-43,"Up","Gm10163"
"ENSMUSG00000083773",404.958724043495,4.13794774797034,1.35474947981663,6.21707711844343e-06,0.000198471764857501,"Up","Gm13394"
"ENSMUSG00000087263",27.8476218362157,4.09816006326143,0.928876683737087,1.00382555937944e-07,5.14252295459168e-06,"Up",NA
"ENSMUSG00000031179",254.462850875223,4.02682722078244,0.362939121978433,3.72944085158636e-30,2.19714922170049e-27,"Up","Magea9"
"ENSMUSG00000038311",14.9828104805262,3.99696603107677,1.44471292787099,1.23598098221764e-05,0.000358780504155047,"Up","2410017I17Rik"
"ENSMUSG00000093843",8991.47733082789,3.96796709426446,0.297084258228862,3.40746021356725e-42,5.19577550918177e-39,"Up",NA
"ENSMUSG00000027375",57.5939084900542,3.90206817323958,0.672047201203172,1.19802730676307e-10,1.15877850171314e-08,"Up","Mal"
"ENSMUSG00000092474",15.9590577015597,3.8932417190453,1.16281464473697,3.5143686861102e-06,0.000120661543154104,"Up",NA
"ENSMUSG00000086266",65.8795563377071,3.87470049177108,0.480283201386228,1.98735012877051e-17,4.95347019596049e-15,"Up","Igf2os"
"ENSMUSG00000082100",10.4293052115546,3.71380178791396,1.86292360240868,5.65949237373505e-05,0.00131103986873959,"Up","Glns-ps1"
"ENSMUSG00000112400",14.6783298922877,3.70539750452669,1.23482028157898,8.9179262266813e-06,0.000272606702415133,"Up",NA
"ENSMUSG00000029848",808.271716666138,3.70407907491187,0.339453919473815,3.7883790965493e-29,2.04588256126565e-26,"Up","Stra8"
"ENSMUSG00000061082",82.2845935352677,3.69731114940732,0.550831270195655,4.77368529335946e-13,6.54727355420444e-11,"Up","Plac1"
"ENSMUSG00000000385",221.866576571035,3.69369558563933,0.419167145341327,4.05635869799071e-20,1.26685458035319e-17,"Up","Tmprss2"
"ENSMUSG00000015053",113.695768497421,3.67454754523144,0.444213163320972,4.15286161707489e-18,1.14521785997676e-15,"Up","Gata2"
"ENSMUSG00000115367",13.1035370253755,3.65779956547569,1.55092335856392,3.29086620317643e-05,0.000825008063043902,"Up","Gm33301"
"ENSMUSG00000022018",38.5922055081266,3.54927058174092,0.848568251192214,2.93656680337301e-07,1.33079868316495e-05,"Up","Rgcc"
"ENSMUSG00000043889",215.883361761491,3.53767518991851,1.25006103279064,1.42195364431295e-05,0.000404165376840792,"Up",NA
"ENSMUSG00000037820",561.579944844863,3.51761417093472,0.307782714291881,1.23470407829127e-31,8.42263134670167e-29,"Up","Tgm2"
"ENSMUSG00000018217",519.073845258544,3.483724602671,0.31509018345924,8.28105420342508e-30,4.77025526802633e-27,"Up","Pmp22"
"ENSMUSG00000001506",1707.89118504466,3.41959950379145,0.184609235450341,6.53297241174557e-78,2.11684638571586e-74,"Up","Col1a1"
"ENSMUSG00000051397",55.4139198313263,3.38444509512367,0.793416320525388,2.19983672848366e-07,1.04296293351082e-05,"Up","Tacstd2"
"ENSMUSG00000056436",497.135017268272,3.35039239562524,0.318854452632871,3.03923785697301e-27,1.48647403261235e-24,"Up","Cyct"
"ENSMUSG00000022440",79.4833792476045,3.31908449703051,0.495194108369483,4.9620946097845e-13,6.73441971072428e-11,"Up","C1qtnf6"
"ENSMUSG00000030672",264.02337471613,3.2896637343511,0.394008651749798,2.1017764902813e-18,5.85830647108299e-16,"Up","Mylpf"
"ENSMUSG00000027750",126.751210927305,3.27473032659681,0.386914287772624,7.950986183824e-19,2.29006070952318e-16,"Up","Postn"
"ENSMUSG00000062342",37.6745425154211,3.26291519307654,0.766309130256179,2.28511436536836e-07,1.07699517416507e-05,"Up","Serpinb9e"
"ENSMUSG00000045281",44.9206329630707,3.2611463364459,0.54558891122784,4.59265854986238e-11,4.72424186228304e-09,"Up","Gpr20"
"ENSMUSG00000038058",80.9231066065569,3.25615469282543,0.435385774811502,2.00446378391105e-15,3.87759031392107e-13,"Up","Nod1"
"ENSMUSG00000101431",85.2958969774869,3.24276937682423,0.370866649033276,6.97436073578626e-20,2.10220208131455e-17,"Up","Gm7901"
"ENSMUSG00000070687",55.6549719639662,3.18160386562825,0.554483588808588,1.76749388662435e-10,1.64218553867658e-08,"Up","Htr1d"
"ENSMUSG00000056380",34.0990585533283,3.18063446347606,0.671556479081082,2.98917410448315e-08,1.74124429520028e-06,"Up","Gpr50"
"ENSMUSG00000010592",1522.15227703853,3.16471430568276,0.70004803995665,7.73535481904757e-08,4.0838262244267e-06,"Up","Dazl"
"ENSMUSG00000000031",17559.2262537037,3.15398126952046,0.572303040768821,6.14718353910772e-10,5.15687028157768e-08,"Up","H19"
"ENSMUSG00000006056",299.164736858866,3.14482509728752,0.363263718474456,1.36174609855534e-19,4.05737728353465e-17,"Up","Calcoco2"
"ENSMUSG00000005124",104.756554439938,3.13203885169692,0.426477812078068,4.94618614146982e-15,8.78185186021786e-13,"Up","Ccn4"
"ENSMUSG00000023039",779.947748831493,3.11994383056249,0.316494082641624,1.92093045272936e-24,7.6606706454847e-22,"Up","Krt7"
"ENSMUSG00000027078",92.2710017786682,3.07943322148077,0.57300416032947,1.23775262402018e-09,9.66416371079856e-08,"Up","Ube2l6"
"ENSMUSG00000097861",18.3678683944078,3.04749474910167,1.47171498448022,8.35597508541804e-05,0.00182229902562138,"Up",NA
"ENSMUSG00000030093",44.7026637660964,3.02446582438442,0.705676815279521,2.02648340565267e-07,9.70988961946925e-06,"Up","Wnt7a"
"ENSMUSG00000037664",1130.21747497458,3.02283480856702,0.252190064977905,1.24942475995616e-34,1.11681340095116e-31,"Up","Cdkn1c"
"ENSMUSG00000112640",24.0691870346465,2.99436089238678,1.13298446988572,2.87270362759962e-05,0.000737289340937003,"Up","Gm32687"
"ENSMUSG00000104603",5.86654676985189,2.99416151016584,2.13428184033962,0.000215520656899958,0.00402501906928005,"Up",NA
"ENSMUSG00000023046",24.2868388914157,2.98186823407842,0.76907178703789,9.5017038383217e-07,3.79511813400578e-05,"Up","Igfbp6"
"ENSMUSG00000026308",23.065510462959,2.97541473229194,0.742810889876604,5.98429059137781e-07,2.55559770526681e-05,"Up","Klhl30"
"ENSMUSG00000082127",30.4784582240134,2.9727163673646,0.89126564166388,5.27489286891687e-06,0.000170493482478882,"Up",NA
"ENSMUSG00000099871",12.8821920241878,2.96494654635704,1.47278411865076,9.8112535889962e-05,0.00209495317573278,"Up",NA
"ENSMUSG00000002384",187.311529012175,2.95564809887076,0.391631031208208,9.08663082465133e-16,1.84018472059853e-13,"Up","Bmp8b"
"ENSMUSG00000046160",99.2983398916288,2.95305177582569,1.69153347797384,0.000150926734011887,0.00297515041753318,"Up","Olig1"
"ENSMUSG00000103273",33.7169441863175,2.95304775756799,1.0237874794001,1.70364424659372e-05,0.000467816378815705,"Up",NA
"ENSMUSG00000035540",24.0150680249414,2.95114565113889,0.708827372501964,3.28152950900002e-07,1.47424277179027e-05,"Up","Gc"
"ENSMUSG00000108934",141.180158945396,2.92974148896494,1.62579654597553,0.000141707730794962,0.00283437330066898,"Up",NA
"ENSMUSG00000082585",195.595339799165,2.91760478423315,2.74445657060123,0.000237693400027902,0.00437295125303284,"Up",NA
"ENSMUSG00000010080",111.614719822229,2.86575286244716,0.443650313193903,1.74119390709938e-12,2.10912282522571e-10,"Up","Epn3"
"ENSMUSG00000094622",80.4108485849345,2.84352452967713,0.406273528022393,4.40526419838539e-14,6.96300357015525e-12,"Up","Gm3055"
"ENSMUSG00000078994",62.6897835537772,2.83290329778403,0.421582763509814,3.00309472353744e-13,4.3032847621866e-11,"Up","Zfp429"
"ENSMUSG00000082152",21.8275329506988,2.81109370844184,0.827821550222013,4.64012613585178e-06,0.000153812467638811,"Up",NA
"ENSMUSG00000094560",6.14076765503712,2.80350506234531,2.17457697761549,0.00028594541172257,0.00508735549943202,"Up","Pramel39"
"ENSMUSG00000024087",190.189671730858,2.79234414213928,0.369084274053538,6.50379877814185e-16,1.32749190493695e-13,"Up","Cyp1b1"
"ENSMUSG00000028696",833.537423279961,2.788497907773,0.247062980192446,2.99958783825983e-31,1.99372604983003e-28,"Up","Ipp"
"ENSMUSG00000024065",162.654303378941,2.78619028023845,0.281706275757626,8.56931390913835e-25,3.64153696971614e-22,"Up","Ehd3"
"ENSMUSG00000073197",191.872528260843,2.78053773420441,0.238554920068467,4.19028669585958e-33,3.29153368879006e-30,"Up","5730507C01Rik"
"ENSMUSG00000085521",40.4207315570212,2.76447657957045,0.579311649225746,2.24874572817827e-08,1.333912740637e-06,"Up",NA
"ENSMUSG00000087365",103.436167733205,2.75399736660396,0.530104086892546,2.70034035843627e-09,2.01723984931945e-07,"Up",NA
"ENSMUSG00000031825",74.0387628210448,2.71978328933346,0.594233174839369,5.51291543438506e-08,3.02766512479088e-06,"Up","Crispld2"
"ENSMUSG00000039830",110.169137974184,2.70544562204664,2.43809076409776,0.000328649633010953,0.0056719412695805,"Up","Olig2"
"ENSMUSG00000032243",84.767643758921,2.70383426079363,0.397678368655774,1.54558945224796e-13,2.2764073739302e-11,"Up","Itga11"
"ENSMUSG00000113887",5.91413238239895,2.69630408888554,2.16166017572888,0.00033053222789583,0.00570063633500712,"Up",NA
"ENSMUSG00000102439",81.1040134298866,2.68375177766143,0.684650295878583,8.30815348961172e-07,3.39690780374945e-05,"Up",NA
"ENSMUSG00000022382",423.950723376244,2.679165688497,0.362482258985491,2.14607594680199e-15,4.08988179169228e-13,"Up","Wnt7b"
"ENSMUSG00000024349",50.108783480888,2.64151375409003,0.745177553862194,3.05955505099242e-06,0.000106742646072443,"Up","Sting1"
"ENSMUSG00000058620",92.5933546901309,2.63255448758327,0.600739479275906,1.29592643050818e-07,6.46019325608325e-06,"Up","Adra2b"
"ENSMUSG00000027574",31.7556115175562,2.61564432409601,0.604980228723829,1.66702498437206e-07,8.10743370448267e-06,"Up","Nkain4"
"ENSMUSG00000043079",131.855743469823,2.61294344304961,0.286926220905972,1.21978900655314e-21,4.21591608371606e-19,"Up","Synpo"
"ENSMUSG00000095304",42.9428116132659,2.59134778294119,0.627478048167575,3.72268755491735e-07,1.65522310117612e-05,"Up","Plac9"
"ENSMUSG00000093565",349.188902265632,2.55513104648306,0.220713194100041,7.41717453235374e-33,5.65494112434335e-30,"Up","Rab26os"
"ENSMUSG00000039131",97.8687810949164,2.5495709499381,0.501917102738227,4.62630988534481e-09,3.25878274043229e-07,"Up","Gipc2"
"ENSMUSG00000038192",31.4712761596807,2.54605241472844,1.12001636544494,8.19486652369188e-05,0.00179718553322454,"Up","Cer1"
"ENSMUSG00000029661",1227.94397230661,2.48852781607872,0.197797535387925,3.42306669346821e-38,3.85794499252534e-35,"Up","Col1a2"
"ENSMUSG00000039239",166.490381814212,2.48794167662362,0.345321643993844,7.42672616347623e-15,1.30078105141642e-12,"Up","Tgfb2"
"ENSMUSG00000034112",64.8721913358462,2.47264840026216,0.562431706356246,1.22779494770194e-07,6.16800399890112e-06,"Up","Atp2c2"
"ENSMUSG00000029314",123.534621633333,2.45963958129449,0.416765346806485,4.51602152117421e-11,4.66391672796327e-09,"Up","Gpat3"
"ENSMUSG00000042367",558.429316352499,2.45310723302712,0.313800251702086,6.79003345669802e-17,1.51733833848729e-14,"Up","Gjb3"
"ENSMUSG00000055322",449.987294257242,2.44349240962803,0.268207763888092,1.02307110412115e-21,3.583790427166e-19,"Up","Tns1"
"ENSMUSG00000035491",41.3592009377815,2.42007879359338,0.676671298812073,2.95751176183809e-06,0.000103523735812324,"Up","Fthl17a"
"ENSMUSG00000113402",9.03229439608058,2.40997303483867,1.71131659151809,0.000398700251112424,0.0065912677993216,"Up",NA
"ENSMUSG00000113295",5.25417969217644,2.40947330813415,2.10476696065544,0.000488734115613601,0.0076680701722221,"Up",NA
"ENSMUSG00000064294",38.4674538836126,2.39980346786786,0.791531697253491,1.52160180344442e-05,0.000427334365643404,"Up","Aox3"
"ENSMUSG00000025185",38.777594208202,2.38114899600308,0.493918849497076,1.72790962085843e-08,1.07412165927799e-06,"Up","Loxl4"
"ENSMUSG00000037411",4108.19068018246,2.36067874337854,0.298405955066612,3.17170146722022e-17,7.6126708734521e-15,"Up","Serpine1"
"ENSMUSG00000084350",112.763207348432,2.3469379098686,0.35225626902195,3.39968193915392e-13,4.84211841905208e-11,"Up",NA
"ENSMUSG00000031217",355.832097760069,2.33840584578557,0.247145906509709,3.70030426896037e-23,1.37027553228558e-20,"Up","Efnb1"
"ENSMUSG00000031089",14.2925915116442,2.33415029261446,1.12899785225723,0.000144489639472657,0.00288112341108478,"Up","Slc6a14"
"ENSMUSG00000041120",53.3894803302215,2.32792854197906,0.482458884628074,1.72398906576405e-08,1.07412165927799e-06,"Up","Nbl1"
"ENSMUSG00000050777",175.336502827176,2.31792520161481,0.381848767641038,1.63553890988042e-11,1.80410381369874e-09,"Up","Tmem37"
"ENSMUSG00000021469",73.9613737376142,2.30570864253617,0.373358373444462,8.48102668688116e-12,9.4760850766092e-10,"Up","Msx2"
"ENSMUSG00000035498",476.324570152343,2.29849126781128,0.298436244762842,1.69774299169526e-16,3.72956727379022e-14,"Up","Cdcp1"
"ENSMUSG00000051076",44.0317615271257,2.28528862047756,0.915887449844853,6.10082813794056e-05,0.00139951917691766,"Up","Vtcn1"
"ENSMUSG00000032024",108.126157724939,2.26763556409355,0.324535100215116,3.64106831336142e-14,5.82615881598486e-12,"Up","Clmp"
"ENSMUSG00000020017",31.0331439323307,2.26378115892144,0.609158495552621,1.97411438467004e-06,7.23804711165726e-05,"Up","Hal"
"ENSMUSG00000020773",76.2969135195415,2.25723978119777,0.494489776298876,6.2008476927731e-08,3.38396576614872e-06,"Up","Trim47"
"ENSMUSG00000046323",247.593753826009,2.240832648283,0.271494796919466,1.99091648611977e-18,5.60962360360833e-16,"Up","Dppa3"
"ENSMUSG00000050737",220.417790516841,2.23945499197256,0.378407842029919,4.35638697621942e-11,4.51705052790239e-09,"Up","Ptges"
"ENSMUSG00000061723",11.7582517402511,2.22956394025749,1.15500574524638,0.000205174530906316,0.00386521380098367,"Up","Tnnt3"
"ENSMUSG00000015619",140.45502085996,2.2074826470944,0.522750343118866,2.89422879628633e-07,1.31621401504095e-05,"Up","Gata3"
"ENSMUSG00000029875",36.504895579393,2.19433048985426,0.679439586370278,9.8613021736219e-06,0.000296548346803511,"Up","Ccdc184"
"ENSMUSG00000022218",80.4852561689107,2.18808710545555,0.478727507339211,6.32922239595964e-08,3.42517960225607e-06,"Up","Tgm1"
"ENSMUSG00000115971",41.6025603485536,2.17851546413338,0.535977003301293,5.64235512668733e-07,2.43768549323315e-05,"Up",NA
"ENSMUSG00000017607",309.043948211569,2.16928143876371,0.425249938136527,4.69572560058526e-09,3.29871542055206e-07,"Up","Tns4"
"ENSMUSG00000031952",36.776794100628,2.16862734997165,0.642769379994473,6.50344546684228e-06,0.000206343100846371,"Up","Chst5"
"ENSMUSG00000037280",530.65813446627,2.159673847408,0.269754559259226,1.66578982014499e-17,4.31806037177984e-15,"Up","Galnt6"
"ENSMUSG00000028838",56.7318524889129,2.15806156024457,0.565224716250749,1.46816065246049e-06,5.58030211628749e-05,"Up","Extl1"
"ENSMUSG00000033170",644.764741786961,2.15641477680885,0.20717554091743,3.10380287148262e-27,1.48994033397356e-24,"Up","Card10"
"ENSMUSG00000074577",23.4909390806258,2.15082618493924,1.02185966214994,0.000155876035527699,0.00306107469162805,"Up","Ripor3"
"ENSMUSG00000018411",160.949847010021,2.14958751819727,0.275671275770518,9.00372637501593e-17,1.99482559908686e-14,"Up","Mapt"
"ENSMUSG00000031441",823.312370304211,2.13986238383946,0.217074252919823,8.94563050949101e-25,3.74013925914558e-22,"Up","Atp11a"
"ENSMUSG00000039405",252.898873660133,2.12255889907972,0.436084489626303,1.61680354112475e-08,1.02221418031795e-06,"Up","Prss23"
"ENSMUSG00000091243",158.526508244723,2.1201223069509,0.417625067967329,5.59864361913950e-09,3.88042887420679e-07,"Up","Vgll3"
"ENSMUSG00000044337",77.8483592129388,2.11623536352662,0.470564379280436,9.42212069489088e-08,4.87505414476969e-06,"Up","Ackr3"
"ENSMUSG00000025856",385.925023742422,2.11233565167197,0.365186949166515,1.09819499667338e-10,1.07020340991607e-08,"Up","Pdgfa"
"ENSMUSG00000068196",155.785111979791,2.104843121079,0.39124351741088,1.12191483169338e-09,8.86654764242556e-08,"Up","Col8a1"
"ENSMUSG00000000730",2390.14199603625,2.10263888157107,0.262746928013802,1.84896157151506e-17,4.69890018204054e-15,"Up","Dnmt3l"
"ENSMUSG00000093954",39.7115376672424,2.09986161673018,0.892880802480111,9.66718011567037e-05,0.00206930341006117,"Up",NA
"ENSMUSG00000027966",127.114500134366,2.09801821698513,0.377639845098452,4.22246479443764e-10,3.66069339135159e-08,"Up","Col11a1"
"ENSMUSG00000020875",56.0642644606318,2.09364765940695,0.487103488952463,2.31076868443228e-07,1.08514032314952e-05,"Up","Hoxb9"
"ENSMUSG00000072674",178.46863027397,2.08998485598761,0.286701365223403,4.82598076281749e-15,8.68743564817744e-13,"Up",NA
"ENSMUSG00000033788",588.744499188484,2.07906789472049,0.27013249131684,2.20400433131334e-16,4.80102523330289e-14,"Up","Dysf"
"ENSMUSG00000047061",123.944466751095,2.05773271011962,0.448234847077124,6.52394111660838e-08,3.51587529365328e-06,"Up",NA
"ENSMUSG00000028108",355.792534213393,2.0542771679773,0.289489763855146,2.10595791658921e-14,3.52197684605326e-12,"Up","Ecm1"
"ENSMUSG00000007872",93.0371935485535,2.05168221021724,0.400719008452346,4.83282043367846e-09,3.38584787248143e-07,"Up","Id3"
"ENSMUSG00000021604",39.3991218384058,2.0503453398847,0.644656950824239,1.26785254188308e-05,0.000366799928467559,"Up","Irx4"
"ENSMUSG00000034645",202.90106167217,2.02835248264023,0.471752979321444,2.45608200408882e-07,1.14302617073591e-05,"Up","Zyg11a"
"ENSMUSG00000075254",202.80980002243,1.99320277531342,0.304665553728497,1.0973927057568e-12,1.35460065326799e-10,"Up","Heg1"
"ENSMUSG00000035299",439.637866934124,1.98935055541337,0.447132619545628,1.34230736354654e-07,6.65301940303125e-06,"Up","Mid1"
"ENSMUSG00000071256",93.2665721791025,1.98894331175355,0.360733675178385,6.22005289242683e-10,5.20116809927382e-08,"Up","Zfp213"
"ENSMUSG00000046733",337.237913905611,1.98523283606769,0.39934745637447,1.1340818958847e-08,7.34941772628078e-07,"Up","Gprc5a"
"ENSMUSG00000072944",874.548182826507,1.98269222601351,0.313055788934934,4.40758990892689e-12,5.07793536085346e-10,"Up","Nup62cl"
"ENSMUSG00000070618",23.6997288114739,1.97944673475007,0.781218815520742,7.11687587655172e-05,0.00158219259409926,"Up","Pramel20"
"ENSMUSG00000045664",125.180638386571,1.97604863119154,0.646376373615842,1.91272428509543e-05,0.000518636390358197,"Up","Cdc42ep2"
"ENSMUSG00000025969",210.84831290849,1.97482793522081,0.304993934393204,1.77119777301179e-12,2.13548784520984e-10,"Up","Nrp2"
"ENSMUSG00000026879",922.338089527857,1.95490996048317,0.243191261022945,1.79421324857065e-17,4.60491047816321e-15,"Up","Gsn"
"ENSMUSG00000000486",261.180338790319,1.95084815955324,0.369674132107298,2.42272775521432e-09,1.82563804856586e-07,"Up","Septin1"
"ENSMUSG00000000486",261.180338790319,1.95084815955324,0.369674132107298,2.42272775521432e-09,1.82563804856586e-07,"Up","Gm4532"
"ENSMUSG00000029561",256.356127654477,1.94874953605346,0.416497719848523,4.95825177662742e-08,2.75810735093854e-06,"Up","Oasl2"
"ENSMUSG00000053113",511.66710914277,1.93886471737374,0.43145287744904,1.17391144189588e-07,5.9550161246233e-06,"Up","Socs3"
"ENSMUSG00000062859",82.1795310837371,1.92258570167539,0.478296328758609,8.64422885251617e-07,3.51215831214615e-05,"Up","Tcp11"
"ENSMUSG00000026837",777.466912283797,1.91625325962879,0.162639654601688,1.0509782150812e-33,8.51358040354213e-31,"Up","Col5a1"
"ENSMUSG00000017817",138.106017385575,1.91223542959321,0.358901244428825,1.96012873896404e-09,1.49004273229988e-07,"Up","Jph2"
"ENSMUSG00000024659",460.60628363741,1.91102960068966,0.269379908454574,2.77639835339079e-14,4.52640239727019e-12,"Up","Anxa1"
"ENSMUSG00000001510",100.481474085457,1.91019872610912,0.447228258714219,3.19339722170315e-07,1.43963900488677e-05,"Up","Dlx3"
"ENSMUSG00000028528",217.778240835054,1.90997050127223,0.388468167592614,1.66413752588246e-08,1.0423264066217e-06,"Up","Dnajc6"
"ENSMUSG00000017737",157.362263017939,1.90502876142999,0.588461544713576,1.23045429892394e-05,0.000357576640546035,"Up","Mmp9"
"ENSMUSG00000043903",20.7476675262084,1.89330216694703,0.805031804196808,0.000116430700834619,0.00241449330162799,"Up","Zfp469"
"ENSMUSG00000032470",74.0028276886489,1.88250222472734,0.40932062685365,7.8923927126956e-08,4.15826430687999e-06,"Up","Mras"
"ENSMUSG00000006205",335.032637868733,1.8810334812289,0.340481355596697,6.99048799793083e-10,5.75261682166232e-08,"Up","Htra1"
"ENSMUSG00000032068",340.129182610907,1.88082356015069,0.416674956629223,1.16335643259719e-07,5.91304420505575e-06,"Up","Plet1"
"ENSMUSG00000059334",48.2888126432939,1.87514989380906,0.437609826101796,3.15870339391545e-07,1.42647925744035e-05,"Up","Zfp36l3"
"ENSMUSG00000026380",2113.32811345038,1.872047687925,0.340697692102669,8.39615513838163e-10,6.88750422459267e-08,"Up","Tfcp2l1"
"ENSMUSG00000113406",30.8759793170372,1.86805124919298,0.746596482696436,8.50954765528042e-05,0.00184589534995966,"Up","Gm7762"
"ENSMUSG00000060402",49.0584311100635,1.8667761689932,0.696481742774722,5.5968146640843e-05,0.00129884180593011,"Up","Chst8"
"ENSMUSG00000052415",110.101915296841,1.8660245400092,0.584271202017607,1.45234283172107e-05,0.000411393095303458,"Up","Tchh"
"ENSMUSG00000009628",1042.36948376944,1.86527455685328,0.323580227769994,1.81557679347846e-10,1.67485343916543e-08,"Up","Tex15"
"ENSMUSG00000084667",4.66180909984449,1.86401518066883,1.98073757108431,0.00107037486905893,0.0144061564671576,"Up","Gm23212"
"ENSMUSG00000053062",205.181771534082,1.85953233767469,0.36200191503551,5.90459323996747e-09,4.05991686913625e-07,"Up","Jam2"
"ENSMUSG00000022479",51.4863665877511,1.85920428697606,0.582710477741447,1.47598868320477e-05,0.000416328385702222,"Up","Vdr"
"ENSMUSG00000056501",184.877872466439,1.85560526068552,0.353974851343186,3.41840388818483e-09,2.47519177624378e-07,"Up","Cebpb"
"ENSMUSG00000066060",25.2050180855928,1.85143602711864,0.750401295709711,9.3702612528068e-05,0.00201239363873453,"Up","Gm12866"
"ENSMUSG00000037946",28.6188694374037,1.84822024953393,0.741531282431841,8.87515544247531e-05,0.00191558517385383,"Up","Fgd3"
"ENSMUSG00000090958",97.5171452828397,1.84449816610002,0.306163317363694,3.97339048565869e-11,4.16996875179128e-09,"Up","Lrrc32"
"ENSMUSG00000024837",750.540323269926,1.83821299383859,0.244846837203882,1.51324913482609e-15,2.97170030855772e-13,"Up","Dmrt1"
"ENSMUSG00000029826",414.274113899889,1.83755338772588,0.258021792921635,2.65343144941486e-14,4.35330696403367e-12,"Up","Zc3hav1"
"ENSMUSG00000042406",2018.26595539801,1.83498759962162,0.168047263327963,2.47439518623517e-29,1.36470791526783e-26,"Up","Atf4"
"ENSMUSG00000042759",72.3700024925585,1.8333533658447,0.507271628346136,4.11509256529569e-06,0.000138895090465618,"Up","Apobr"
"ENSMUSG00000031274",81.1075886731761,1.83031670612694,0.370513518126459,1.68463145205165e-08,1.05226545783332e-06,"Up","Col4a5"
