"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Shared","GO:0009394","2'-deoxyribonucleotide metabolic process","6/300","45/23189",0.133333333333333,10.3062222222222,7.15384175152006,2.37652304533542e-05,0.031168440907747,0.0299690341221685,"ENSMUSG00000020534/ENSMUSG00000020638/ENSMUSG00000045211/ENSMUSG00000029780/ENSMUSG00000014554/ENSMUSG00000032565",6
"Shared","GO:0019692","deoxyribose phosphate metabolic process","6/300","46/23189",0.130434782608696,10.0821739130435,7.05891196561673,2.70352678076054e-05,0.031168440907747,0.0299690341221685,"ENSMUSG00000020534/ENSMUSG00000020638/ENSMUSG00000045211/ENSMUSG00000029780/ENSMUSG00000014554/ENSMUSG00000032565",6
"Shared","GO:0009262","deoxyribonucleotide metabolic process","6/300","47/23189",0.127659574468085,9.86765957446809,6.96684840100699,3.0657482860079e-05,0.031168440907747,0.0299690341221685,"ENSMUSG00000020534/ENSMUSG00000020638/ENSMUSG00000045211/ENSMUSG00000029780/ENSMUSG00000014554/ENSMUSG00000032565",6
"Shared","GO:0006790","sulfur compound metabolic process","15/300","352/23189",0.0426136363636364,3.29389204545455,4.9648215671869,6.05204594624764e-05,0.0461468503401382,0.0443710526480156,"ENSMUSG00000033318/ENSMUSG00000000301/ENSMUSG00000020629/ENSMUSG00000043487/ENSMUSG00000042082/ENSMUSG00000021786/ENSMUSG00000025068/ENSMUSG00000028690/ENSMUSG00000053907/ENSMUSG00000055629/ENSMUSG00000002346/ENSMUSG00000004996/ENSMUSG00000032047/ENSMUSG00000025232/ENSMUSG00000032262",15
"pESC only","GO:0006302","double-strand break repair","77/2967","311/23189",0.247588424437299,1.93506166979323,6.35901409118241,5.88388559250828e-09,3.65506973006614e-05,3.20640796972793e-05,"ENSMUSG00000026187/ENSMUSG00000037855/ENSMUSG00000034748/ENSMUSG00000020171/ENSMUSG00000020228/ENSMUSG00000039994/ENSMUSG00000020474/ENSMUSG00000020463/ENSMUSG00000014243/ENSMUSG00000041346/ENSMUSG00000007646/ENSMUSG00000017146/ENSMUSG00000020752/ENSMUSG00000066440/ENSMUSG00000059060/ENSMUSG00000021377/ENSMUSG00000041471/ENSMUSG00000036023/ENSMUSG00000002324/ENSMUSG00000054115/ENSMUSG00000022314/ENSMUSG00000023018/ENSMUSG00000022673/ENSMUSG00000014074/ENSMUSG00000051977/ENSMUSG00000024155/ENSMUSG00000090083/ENSMUSG00000024174/ENSMUSG00000024533/ENSMUSG00000024791/ENSMUSG00000024767/ENSMUSG00000043535/ENSMUSG00000026842/ENSMUSG00000044627/ENSMUSG00000036202/ENSMUSG00000033955/ENSMUSG00000034154/ENSMUSG00000043909/ENSMUSG00000044991/ENSMUSG00000038685/ENSMUSG00000027671/ENSMUSG00000027933/ENSMUSG00000038902/ENSMUSG00000008958/ENSMUSG00000028702/ENSMUSG00000009640/ENSMUSG00000028886/ENSMUSG00000029003/ENSMUSG00000052139/ENSMUSG00000049327/ENSMUSG00000029730/ENSMUSG00000029676/ENSMUSG00000030079/ENSMUSG00000034639/ENSMUSG00000059851/ENSMUSG00000056394/ENSMUSG00000003549/ENSMUSG00000002963/ENSMUSG00000038292/ENSMUSG00000003868/ENSMUSG00000033458/ENSMUSG00000035354/ENSMUSG00000044702/ENSMUSG00000030750/ENSMUSG00000059772/ENSMUSG00000030814/ENSMUSG00000031546/ENSMUSG00000046295/ENSMUSG00000051238/ENSMUSG00000032113/ENSMUSG00000049932/ENSMUSG00000036986/ENSMUSG00000032346/ENSMUSG00000023249/ENSMUSG00000025646/ENSMUSG00000067873/ENSMUSG00000047757",77
"pESC only","GO:0000725","recombinational repair","52/2967","183/23189",0.284153005464481,2.22083722403635,6.35098542139413,1.40976625829868e-08,4.37873399827571e-05,3.84124206274331e-05,"ENSMUSG00000026187/ENSMUSG00000037855/ENSMUSG00000034748/ENSMUSG00000020171/ENSMUSG00000020228/ENSMUSG00000039994/ENSMUSG00000014243/ENSMUSG00000041346/ENSMUSG00000007646/ENSMUSG00000017146/ENSMUSG00000034773/ENSMUSG00000020752/ENSMUSG00000066440/ENSMUSG00000059060/ENSMUSG00000041471/ENSMUSG00000002324/ENSMUSG00000054115/ENSMUSG00000022314/ENSMUSG00000022673/ENSMUSG00000024155/ENSMUSG00000090083/ENSMUSG00000026842/ENSMUSG00000044627/ENSMUSG00000036202/ENSMUSG00000034154/ENSMUSG00000043909/ENSMUSG00000044991/ENSMUSG00000038685/ENSMUSG00000027671/ENSMUSG00000027933/ENSMUSG00000038902/ENSMUSG00000008958/ENSMUSG00000028702/ENSMUSG00000009640/ENSMUSG00000029003/ENSMUSG00000049327/ENSMUSG00000029730/ENSMUSG00000030079/ENSMUSG00000038292/ENSMUSG00000003868/ENSMUSG00000033458/ENSMUSG00000044702/ENSMUSG00000030750/ENSMUSG00000059772/ENSMUSG00000031546/ENSMUSG00000046295/ENSMUSG00000051238/ENSMUSG00000032113/ENSMUSG00000049932/ENSMUSG00000032346/ENSMUSG00000067873/ENSMUSG00000047757",52
"pESC only","GO:0022613","ribonucleoprotein complex biogenesis","98/2967","445/23189",0.220224719101124,1.72119683560362,5.88408259948509,3.67133403270537e-08,5.53056832188451e-05,4.85168810831263e-05,"ENSMUSG00000043716/ENSMUSG00000025982/ENSMUSG00000026187/ENSMUSG00000026427/ENSMUSG00000090553/ENSMUSG00000066800/ENSMUSG00000026516/ENSMUSG00000001305/ENSMUSG00000061983/ENSMUSG00000038510/ENSMUSG00000035754/ENSMUSG00000047417/ENSMUSG00000020255/ENSMUSG00000004393/ENSMUSG00000020460/ENSMUSG00000049396/ENSMUSG00000020526/ENSMUSG00000063316/ENSMUSG00000060121/ENSMUSG00000021276/ENSMUSG00000021282/ENSMUSG00000050244/ENSMUSG00000036376/ENSMUSG00000025869/ENSMUSG00000041747/ENSMUSG00000022336/ENSMUSG00000034259/ENSMUSG00000051518/ENSMUSG00000022538/ENSMUSG00000040688/ENSMUSG00000041199/ENSMUSG00000024217/ENSMUSG00000067288/ENSMUSG00000024312/ENSMUSG00000003208/ENSMUSG00000024404/ENSMUSG00000042660/ENSMUSG00000057561/ENSMUSG00000024528/ENSMUSG00000039148/ENSMUSG00000056209/ENSMUSG00000025047/ENSMUSG00000039449/ENSMUSG00000036160/ENSMUSG00000043535/ENSMUSG00000039356/ENSMUSG00000062997/ENSMUSG00000051730/ENSMUSG00000027079/ENSMUSG00000027185/ENSMUSG00000027170/ENSMUSG00000057234/ENSMUSG00000027324/ENSMUSG00000003660/ENSMUSG00000045624/ENSMUSG00000074656/ENSMUSG00000027613/ENSMUSG00000016921/ENSMUSG00000039001/ENSMUSG00000002455/ENSMUSG00000027787/ENSMUSG00000039756/ENSMUSG00000054679/ENSMUSG00000028430/ENSMUSG00000028706/ENSMUSG00000028907/ENSMUSG00000028902/ENSMUSG00000028842/ENSMUSG00000037266/ENSMUSG00000058558/ENSMUSG00000067274/ENSMUSG00000061979/ENSMUSG00000030056/ENSMUSG00000030079/ENSMUSG00000030204/ENSMUSG00000008373/ENSMUSG00000083649/ENSMUSG00000041560/ENSMUSG00000044709/ENSMUSG00000037563/ENSMUSG00000003868/ENSMUSG00000030521/ENSMUSG00000047084/ENSMUSG00000090862/ENSMUSG00000008683/ENSMUSG00000030738/ENSMUSG00000031590/ENSMUSG00000025591/ENSMUSG00000031848/ENSMUSG00000037845/ENSMUSG00000036781/ENSMUSG00000032480/ENSMUSG00000000787/ENSMUSG00000031095/ENSMUSG00000000355/ENSMUSG00000067873/ENSMUSG00000057421/ENSMUSG00000031320",98
"pESC only","GO:0000724","double-strand break repair via homologous recombination","50/2967","178/23189",0.280898876404494,2.19540412704544,6.1324691453896,3.98517924016736e-08,5.53056832188451e-05,4.85168810831263e-05,"ENSMUSG00000037855/ENSMUSG00000034748/ENSMUSG00000020171/ENSMUSG00000020228/ENSMUSG00000039994/ENSMUSG00000014243/ENSMUSG00000041346/ENSMUSG00000007646/ENSMUSG00000017146/ENSMUSG00000020752/ENSMUSG00000066440/ENSMUSG00000059060/ENSMUSG00000041471/ENSMUSG00000002324/ENSMUSG00000054115/ENSMUSG00000022314/ENSMUSG00000022673/ENSMUSG00000024155/ENSMUSG00000090083/ENSMUSG00000026842/ENSMUSG00000044627/ENSMUSG00000036202/ENSMUSG00000034154/ENSMUSG00000043909/ENSMUSG00000044991/ENSMUSG00000038685/ENSMUSG00000027671/ENSMUSG00000027933/ENSMUSG00000038902/ENSMUSG00000008958/ENSMUSG00000028702/ENSMUSG00000009640/ENSMUSG00000029003/ENSMUSG00000049327/ENSMUSG00000029730/ENSMUSG00000030079/ENSMUSG00000038292/ENSMUSG00000003868/ENSMUSG00000033458/ENSMUSG00000044702/ENSMUSG00000030750/ENSMUSG00000059772/ENSMUSG00000031546/ENSMUSG00000046295/ENSMUSG00000051238/ENSMUSG00000032113/ENSMUSG00000049932/ENSMUSG00000032346/ENSMUSG00000067873/ENSMUSG00000047757",50
"pESC only","GO:0006310","DNA recombination","80/2967","342/23189",0.233918128654971,1.82821957714193,5.91047412132715,4.45151989849043e-08,5.53056832188451e-05,4.85168810831263e-05,"ENSMUSG00000026187/ENSMUSG00000037855/ENSMUSG00000020167/ENSMUSG00000034748/ENSMUSG00000020171/ENSMUSG00000020228/ENSMUSG00000002147/ENSMUSG00000039994/ENSMUSG00000020474/ENSMUSG00000014243/ENSMUSG00000041346/ENSMUSG00000007646/ENSMUSG00000020914/ENSMUSG00000017146/ENSMUSG00000034773/ENSMUSG00000020752/ENSMUSG00000025144/ENSMUSG00000066440/ENSMUSG00000059060/ENSMUSG00000058773/ENSMUSG00000036181/ENSMUSG00000049539/ENSMUSG00000014850/ENSMUSG00000041471/ENSMUSG00000006281/ENSMUSG00000002324/ENSMUSG00000054115/ENSMUSG00000022314/ENSMUSG00000037570/ENSMUSG00000022673/ENSMUSG00000022779/ENSMUSG00000014074/ENSMUSG00000051977/ENSMUSG00000024155/ENSMUSG00000090083/ENSMUSG00000023977/ENSMUSG00000024174/ENSMUSG00000047989/ENSMUSG00000043535/ENSMUSG00000026842/ENSMUSG00000044627/ENSMUSG00000036202/ENSMUSG00000034154/ENSMUSG00000043909/ENSMUSG00000044991/ENSMUSG00000038685/ENSMUSG00000027671/ENSMUSG00000027933/ENSMUSG00000038902/ENSMUSG00000008958/ENSMUSG00000028702/ENSMUSG00000009640/ENSMUSG00000029003/ENSMUSG00000049327/ENSMUSG00000029730/ENSMUSG00000066551/ENSMUSG00000030079/ENSMUSG00000030067/ENSMUSG00000040627/ENSMUSG00000059851/ENSMUSG00000056394/ENSMUSG00000003549/ENSMUSG00000038292/ENSMUSG00000003868/ENSMUSG00000033458/ENSMUSG00000044702/ENSMUSG00000030750/ENSMUSG00000059772/ENSMUSG00000107068/ENSMUSG00000031546/ENSMUSG00000046295/ENSMUSG00000005465/ENSMUSG00000051238/ENSMUSG00000032113/ENSMUSG00000049932/ENSMUSG00000041064/ENSMUSG00000032346/ENSMUSG00000023249/ENSMUSG00000067873/ENSMUSG00000047757",80
"pESC only","GO:0097250","mitochondrial respirasome assembly","36/2967","112/23189",0.321428571428571,2.512169579662,6.14466484090764,7.90619673539671e-08,8.1855490200474e-05,7.18076850862259e-05,"ENSMUSG00000026154/ENSMUSG00000026032/ENSMUSG00000025968/ENSMUSG00000026172/ENSMUSG00000013593/ENSMUSG00000020153/ENSMUSG00000020268/ENSMUSG00000069844/ENSMUSG00000001983/ENSMUSG00000091803/ENSMUSG00000021764/ENSMUSG00000061633/ENSMUSG00000022450/ENSMUSG00000046516/ENSMUSG00000004945/ENSMUSG00000040048/ENSMUSG00000117924/ENSMUSG00000071654/ENSMUSG00000027305/ENSMUSG00000027710/ENSMUSG00000028398/ENSMUSG00000023089/ENSMUSG00000073155/ENSMUSG00000019689/ENSMUSG00000057229/ENSMUSG00000074218/ENSMUSG00000074211/ENSMUSG00000030615/ENSMUSG00000030614/ENSMUSG00000030647/ENSMUSG00000033938/ENSMUSG00000032330/ENSMUSG00000070283/ENSMUSG00000025651/ENSMUSG00000036932/ENSMUSG00000009995",36
"pESC only","GO:0044772","mitotic cell cycle phase transition","98/2967","455/23189",0.215384615384615,1.68336833372223,5.63898561678155,1.14058813874246e-07,0.00010121905025526,8.87943578085673e-05,"ENSMUSG00000004364/ENSMUSG00000064302/ENSMUSG00000097993/ENSMUSG00000041498/ENSMUSG00000052534/ENSMUSG00000026683/ENSMUSG00000039981/ENSMUSG00000019942/ENSMUSG00000035486/ENSMUSG00000020167/ENSMUSG00000020897/ENSMUSG00000017561/ENSMUSG00000020525/ENSMUSG00000007646/ENSMUSG00000010342/ENSMUSG00000018669/ENSMUSG00000017499/ENSMUSG00000017146/ENSMUSG00000017716/ENSMUSG00000025583/ENSMUSG00000021103/ENSMUSG00000059060/ENSMUSG00000033713/ENSMUSG00000017843/ENSMUSG00000001729/ENSMUSG00000053216/ENSMUSG00000016477/ENSMUSG00000062248/ENSMUSG00000069089/ENSMUSG00000040760/ENSMUSG00000021959/ENSMUSG00000054115/ENSMUSG00000022292/ENSMUSG00000022314/ENSMUSG00000022346/ENSMUSG00000023018/ENSMUSG00000022855/ENSMUSG00000022893/ENSMUSG00000023067/ENSMUSG00000003541/ENSMUSG00000034165/ENSMUSG00000055817/ENSMUSG00000024382/ENSMUSG00000033323/ENSMUSG00000024791/ENSMUSG00000024660/ENSMUSG00000026753/ENSMUSG00000005233/ENSMUSG00000040506/ENSMUSG00000034154/ENSMUSG00000027330/ENSMUSG00000027490/ENSMUSG00000038467/ENSMUSG00000001403/ENSMUSG00000027671/ENSMUSG00000025764/ENSMUSG00000028044/ENSMUSG00000027933/ENSMUSG00000053819/ENSMUSG00000028333/ENSMUSG00000028587/ENSMUSG00000028718/ENSMUSG00000028693/ENSMUSG00000028680/ENSMUSG00000042489/ENSMUSG00000028896/ENSMUSG00000028583/ENSMUSG00000028970/ENSMUSG00000028999/ENSMUSG00000052139/ENSMUSG00000029176/ENSMUSG00000063015/ENSMUSG00000029385/ENSMUSG00000061288/ENSMUSG00000029466/ENSMUSG00000029414/ENSMUSG00000029910/ENSMUSG00000033916/ENSMUSG00000041560/ENSMUSG00000062132/ENSMUSG00000030814/ENSMUSG00000025507/ENSMUSG00000070348/ENSMUSG00000031835/ENSMUSG00000052934/ENSMUSG00000096472/ENSMUSG00000074476/ENSMUSG00000032113/ENSMUSG00000032119/ENSMUSG00000036986/ENSMUSG00000036781/ENSMUSG00000051592/ENSMUSG00000031155/ENSMUSG00000000787/ENSMUSG00000031095/ENSMUSG00000055780/ENSMUSG00000042903/ENSMUSG00000041229",98
"pESC only","GO:0002181","cytoplasmic translation","46/2967","168/23189",0.273809523809524,2.13999630860096,5.68034036681966,3.09525162691506e-07,0.000240346288829954,0.000210843653586043,"ENSMUSG00000043716/ENSMUSG00000026427/ENSMUSG00000042751/ENSMUSG00000061983/ENSMUSG00000025362/ENSMUSG00000020460/ENSMUSG00000013415/ENSMUSG00000063316/ENSMUSG00000020982/ENSMUSG00000021282/ENSMUSG00000022160/ENSMUSG00000022336/ENSMUSG00000039209/ENSMUSG00000003235/ENSMUSG00000044533/ENSMUSG00000067288/ENSMUSG00000094936/ENSMUSG00000062997/ENSMUSG00000027170/ENSMUSG00000074656/ENSMUSG00000039001/ENSMUSG00000039221/ENSMUSG00000027770/ENSMUSG00000068823/ENSMUSG00000050966/ENSMUSG00000028936/ENSMUSG00000029145/ENSMUSG00000047215/ENSMUSG00000058558/ENSMUSG00000067274/ENSMUSG00000041453/ENSMUSG00000030432/ENSMUSG00000037563/ENSMUSG00000059070/ENSMUSG00000030744/ENSMUSG00000090862/ENSMUSG00000008683/ENSMUSG00000030738/ENSMUSG00000031960/ENSMUSG00000007892/ENSMUSG00000032399/ENSMUSG00000079641/ENSMUSG00000000355/ENSMUSG00000031320/ENSMUSG00000031246/ENSMUSG00000079435",46
"pESC only","GO:0033044","regulation of chromosome organization","62/2967","256/23189",0.2421875,1.89284999578699,5.50232721970759,3.94692551584829e-07,0.00027242557004944,0.000238985185912826,"ENSMUSG00000026187/ENSMUSG00000004364/ENSMUSG00000026683/ENSMUSG00000026516/ENSMUSG00000019942/ENSMUSG00000034748/ENSMUSG00000034543/ENSMUSG00000009900/ENSMUSG00000020897/ENSMUSG00000041346/ENSMUSG00000010342/ENSMUSG00000017499/ENSMUSG00000020914/ENSMUSG00000035086/ENSMUSG00000017716/ENSMUSG00000020628/ENSMUSG00000021244/ENSMUSG00000041408/ENSMUSG00000007589/ENSMUSG00000079184/ENSMUSG00000022314/ENSMUSG00000022346/ENSMUSG00000008690/ENSMUSG00000037570/ENSMUSG00000023018/ENSMUSG00000024174/ENSMUSG00000047989/ENSMUSG00000024660/ENSMUSG00000042694/ENSMUSG00000005233/ENSMUSG00000027185/ENSMUSG00000034154/ENSMUSG00000027646/ENSMUSG00000001403/ENSMUSG00000038685/ENSMUSG00000027671/ENSMUSG00000027770/ENSMUSG00000001416/ENSMUSG00000001415/ENSMUSG00000015697/ENSMUSG00000118406/ENSMUSG00000078365/ENSMUSG00000028312/ENSMUSG00000029176/ENSMUSG00000029466/ENSMUSG00000029414/ENSMUSG00000029676/ENSMUSG00000029910/ENSMUSG00000030079/ENSMUSG00000034639/ENSMUSG00000003549/ENSMUSG00000062132/ENSMUSG00000002963/ENSMUSG00000003868/ENSMUSG00000059772/ENSMUSG00000063065/ENSMUSG00000030814/ENSMUSG00000031715/ENSMUSG00000074476/ENSMUSG00000036986/ENSMUSG00000041064/ENSMUSG00000031388",62
"pESC only","GO:0051053","negative regulation of DNA metabolic process","39/2967","134/23189",0.291044776119403,2.27470081342529,5.66834747216308,4.40642864496954e-07,0.000273727347425508,0.00024012716942113,"ENSMUSG00000026187/ENSMUSG00000050953/ENSMUSG00000020228/ENSMUSG00000039994/ENSMUSG00000020752/ENSMUSG00000058773/ENSMUSG00000036181/ENSMUSG00000049539/ENSMUSG00000014850/ENSMUSG00000041471/ENSMUSG00000041408/ENSMUSG00000007589/ENSMUSG00000037570/ENSMUSG00000023067/ENSMUSG00000024174/ENSMUSG00000024767/ENSMUSG00000042694/ENSMUSG00000026803/ENSMUSG00000026842/ENSMUSG00000036202/ENSMUSG00000027185/ENSMUSG00000043909/ENSMUSG00000044991/ENSMUSG00000027646/ENSMUSG00000038685/ENSMUSG00000029003/ENSMUSG00000029202/ENSMUSG00000049327/ENSMUSG00000029676/ENSMUSG00000003549/ENSMUSG00000030744/ENSMUSG00000032737/ENSMUSG00000046295/ENSMUSG00000006585/ENSMUSG00000032113/ENSMUSG00000036986/ENSMUSG00000041064/ENSMUSG00000023249/ENSMUSG00000047757",39
"pESC only","GO:0006367","transcription initiation at RNA polymerase II promoter","44/2967","160/23189",0.275,2.14930064037749,5.5877178199943,4.85673116590986e-07,0.000274272854569382,0.000240605715271917,"ENSMUSG00000079658/ENSMUSG00000026439/ENSMUSG00000019984/ENSMUSG00000047146/ENSMUSG00000013833/ENSMUSG00000121803/ENSMUSG00000018923/ENSMUSG00000018160/ENSMUSG00000017210/ENSMUSG00000034341/ENSMUSG00000021103/ENSMUSG00000002679/ENSMUSG00000069089/ENSMUSG00000022109/ENSMUSG00000022346/ENSMUSG00000023018/ENSMUSG00000055839/ENSMUSG00000024406/ENSMUSG00000061607/ENSMUSG00000015605/ENSMUSG00000023980/ENSMUSG00000002658/ENSMUSG00000024154/ENSMUSG00000024258/ENSMUSG00000024382/ENSMUSG00000003680/ENSMUSG00000071662/ENSMUSG00000025049/ENSMUSG00000027770/ENSMUSG00000008958/ENSMUSG00000048100/ENSMUSG00000028329/ENSMUSG00000066042/ENSMUSG00000028927/ENSMUSG00000066551/ENSMUSG00000040627/ENSMUSG00000040613/ENSMUSG00000003549/ENSMUSG00000042308/ENSMUSG00000030801/ENSMUSG00000031575/ENSMUSG00000031935/ENSMUSG00000085715/ENSMUSG00000086370",44
"pESC only","GO:0006352","DNA-templated transcription initiation","51/2967","199/23189",0.256281407035176,2.00300288093653,5.44299078433587,6.78141860001634e-07,0.000325686268215664,0.000285708104950096,"ENSMUSG00000079658/ENSMUSG00000026439/ENSMUSG00000019984/ENSMUSG00000047146/ENSMUSG00000013833/ENSMUSG00000121803/ENSMUSG00000018923/ENSMUSG00000018160/ENSMUSG00000017210/ENSMUSG00000034341/ENSMUSG00000059669/ENSMUSG00000021103/ENSMUSG00000002679/ENSMUSG00000069089/ENSMUSG00000022109/ENSMUSG00000022346/ENSMUSG00000023018/ENSMUSG00000022652/ENSMUSG00000055839/ENSMUSG00000024406/ENSMUSG00000061607/ENSMUSG00000015605/ENSMUSG00000023980/ENSMUSG00000002658/ENSMUSG00000024154/ENSMUSG00000024258/ENSMUSG00000024382/ENSMUSG00000003680/ENSMUSG00000071662/ENSMUSG00000025049/ENSMUSG00000026803/ENSMUSG00000043535/ENSMUSG00000027770/ENSMUSG00000008958/ENSMUSG00000048100/ENSMUSG00000028318/ENSMUSG00000028329/ENSMUSG00000066042/ENSMUSG00000028927/ENSMUSG00000066551/ENSMUSG00000040627/ENSMUSG00000040613/ENSMUSG00000003549/ENSMUSG00000042308/ENSMUSG00000030801/ENSMUSG00000031575/ENSMUSG00000031715/ENSMUSG00000031935/ENSMUSG00000085715/ENSMUSG00000086370/ENSMUSG00000047242",51
"pESC only","GO:0046034","ATP metabolic process","59/2967","243/23189",0.242798353909465,1.89762420923714,5.38793769886224,6.81571391951648e-07,0.000325686268215664,0.000285708104950096,"ENSMUSG00000026032/ENSMUSG00000025968/ENSMUSG00000045658/ENSMUSG00000013593/ENSMUSG00000038214/ENSMUSG00000037012/ENSMUSG00000020153/ENSMUSG00000034748/ENSMUSG00000020053/ENSMUSG00000060600/ENSMUSG00000017390/ENSMUSG00000006057/ENSMUSG00000004040/ENSMUSG00000017801/ENSMUSG00000025583/ENSMUSG00000039275/ENSMUSG00000021109/ENSMUSG00000021764/ENSMUSG00000053093/ENSMUSG00000022346/ENSMUSG00000022450/ENSMUSG00000033065/ENSMUSG00000052459/ENSMUSG00000022956/ENSMUSG00000023826/ENSMUSG00000040048/ENSMUSG00000024038/ENSMUSG00000003541/ENSMUSG00000024959/ENSMUSG00000071654/ENSMUSG00000048120/ENSMUSG00000026817/ENSMUSG00000027010/ENSMUSG00000027282/ENSMUSG00000027613/ENSMUSG00000027646/ENSMUSG00000027889/ENSMUSG00000028671/ENSMUSG00000028991/ENSMUSG00000029223/ENSMUSG00000050856/ENSMUSG00000029468/ENSMUSG00000019054/ENSMUSG00000038690/ENSMUSG00000023089/ENSMUSG00000038871/ENSMUSG00000009112/ENSMUSG00000023456/ENSMUSG00000057666/ENSMUSG00000036427/ENSMUSG00000030647/ENSMUSG00000005686/ENSMUSG00000030695/ENSMUSG00000033938/ENSMUSG00000000171/ENSMUSG00000025236/ENSMUSG00000004936/ENSMUSG00000034160/ENSMUSG00000062070",59
"pESC only","GO:1901987","regulation of cell cycle phase transition","98/2967","474/23189",0.206751054852321,1.61589154397387,5.18937921034308,8.35145717766067e-07,0.000328928730855684,0.000288552553570319,"ENSMUSG00000004364/ENSMUSG00000097993/ENSMUSG00000041498/ENSMUSG00000052534/ENSMUSG00000026683/ENSMUSG00000039981/ENSMUSG00000019942/ENSMUSG00000035486/ENSMUSG00000020167/ENSMUSG00000020015/ENSMUSG00000025407/ENSMUSG00000039994/ENSMUSG00000020897/ENSMUSG00000017561/ENSMUSG00000007646/ENSMUSG00000010342/ENSMUSG00000018669/ENSMUSG00000017499/ENSMUSG00000017146/ENSMUSG00000017716/ENSMUSG00000025583/ENSMUSG00000021103/ENSMUSG00000059060/ENSMUSG00000033713/ENSMUSG00000017843/ENSMUSG00000001729/ENSMUSG00000053216/ENSMUSG00000021595/ENSMUSG00000069089/ENSMUSG00000040760/ENSMUSG00000033712/ENSMUSG00000022292/ENSMUSG00000022314/ENSMUSG00000023018/ENSMUSG00000022855/ENSMUSG00000022893/ENSMUSG00000024006/ENSMUSG00000023067/ENSMUSG00000003541/ENSMUSG00000061607/ENSMUSG00000034165/ENSMUSG00000055817/ENSMUSG00000024382/ENSMUSG00000117679/ENSMUSG00000024824/ENSMUSG00000024791/ENSMUSG00000024660/ENSMUSG00000005233/ENSMUSG00000004085/ENSMUSG00000040506/ENSMUSG00000034154/ENSMUSG00000043909/ENSMUSG00000027242/ENSMUSG00000027330/ENSMUSG00000027490/ENSMUSG00000027650/ENSMUSG00000001403/ENSMUSG00000027671/ENSMUSG00000025764/ENSMUSG00000027933/ENSMUSG00000053819/ENSMUSG00000078365/ENSMUSG00000028333/ENSMUSG00000028587/ENSMUSG00000028718/ENSMUSG00000028680/ENSMUSG00000042489/ENSMUSG00000028583/ENSMUSG00000028999/ENSMUSG00000052139/ENSMUSG00000029176/ENSMUSG00000061288/ENSMUSG00000029466/ENSMUSG00000029414/ENSMUSG00000029910/ENSMUSG00000034639/ENSMUSG00000041560/ENSMUSG00000062132/ENSMUSG00000107068/ENSMUSG00000030814/ENSMUSG00000054065/ENSMUSG00000025507/ENSMUSG00000070348/ENSMUSG00000031835/ENSMUSG00000052934/ENSMUSG00000006585/ENSMUSG00000096472/ENSMUSG00000074476/ENSMUSG00000032113/ENSMUSG00000032119/ENSMUSG00000049932/ENSMUSG00000036986/ENSMUSG00000032244/ENSMUSG00000036781/ENSMUSG00000025646/ENSMUSG00000000787/ENSMUSG00000031095/ENSMUSG00000042903",98
"pESC only","GO:0009205","purine ribonucleoside triphosphate metabolic process","63/2967","267/23189",0.235955056179775,1.84413946671817,5.31400487173318,8.42170586475151e-07,0.000328928730855684,0.000288552553570319,"ENSMUSG00000026032/ENSMUSG00000025968/ENSMUSG00000045658/ENSMUSG00000013593/ENSMUSG00000038214/ENSMUSG00000037012/ENSMUSG00000020153/ENSMUSG00000034748/ENSMUSG00000020053/ENSMUSG00000060600/ENSMUSG00000017390/ENSMUSG00000037601/ENSMUSG00000006057/ENSMUSG00000004040/ENSMUSG00000017801/ENSMUSG00000025583/ENSMUSG00000039275/ENSMUSG00000021109/ENSMUSG00000021764/ENSMUSG00000053093/ENSMUSG00000022346/ENSMUSG00000022450/ENSMUSG00000033065/ENSMUSG00000038084/ENSMUSG00000052459/ENSMUSG00000022956/ENSMUSG00000023826/ENSMUSG00000040048/ENSMUSG00000024038/ENSMUSG00000003541/ENSMUSG00000024959/ENSMUSG00000071654/ENSMUSG00000048120/ENSMUSG00000026817/ENSMUSG00000027010/ENSMUSG00000027282/ENSMUSG00000074797/ENSMUSG00000027613/ENSMUSG00000027646/ENSMUSG00000027889/ENSMUSG00000028671/ENSMUSG00000028991/ENSMUSG00000029223/ENSMUSG00000050856/ENSMUSG00000029468/ENSMUSG00000019054/ENSMUSG00000038690/ENSMUSG00000023089/ENSMUSG00000038871/ENSMUSG00000009112/ENSMUSG00000023456/ENSMUSG00000057666/ENSMUSG00000036427/ENSMUSG00000030647/ENSMUSG00000005686/ENSMUSG00000030695/ENSMUSG00000033938/ENSMUSG00000000171/ENSMUSG00000025236/ENSMUSG00000004936/ENSMUSG00000062867/ENSMUSG00000034160/ENSMUSG00000062070",63
