"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"exEpiLC","GO:1990918","double-strand break repair involved in meiotic recombination","2/155","13/23189",0.153846153846154,23.0163771712159,6.51345032639286,0.00329909831805248,0.047169250952155,0.043657240900544,"ENSMUSG00000002076/ENSMUSG00000022429",2
"exEpiLC","GO:0044458","motile cilium assembly","4/155","93/23189",0.043010752688172,6.43468609087756,4.30784795666114,0.00353589041092011,0.0497263698461253,0.0460239682348116,"ENSMUSG00000020639/ENSMUSG00000053153/ENSMUSG00000040936/ENSMUSG00000010044",4
"exEpiLC","GO:0017145","stem cell division","3/155","46/23189",0.0652173913043478,9.75694249649369,4.87679387329018,0.00360216001383256,0.0497263698461253,0.0460239682348116,"ENSMUSG00000030491/ENSMUSG00000029848/ENSMUSG00000040936",3
"exEpiLC","GO:0043045","DNA methylation involved in embryo development","3/155","46/23189",0.0652173913043478,9.75694249649369,4.87679387329018,0.00360216001383256,0.0497263698461253,0.0460239682348116,"ENSMUSG00000022652/ENSMUSG00000046323/ENSMUSG00000051176",3
"AMY","GO:0140013","meiotic nuclear division","3/8","218/23189",0.0137614678899083,39.8893348623853,10.7171514270643,4.43227571472122e-05,0.00738903231724798,0.00284253621166589,"ENSMUSG00000010342/ENSMUSG00000002076/ENSMUSG00000071470",3
"AMY","GO:1903046","meiotic cell cycle process","3/8","247/23189",0.0121457489878543,35.205971659919,10.0402684848749,6.42697643355625e-05,0.00738903231724798,0.00284253621166589,"ENSMUSG00000010342/ENSMUSG00000002076/ENSMUSG00000071470",3
"AMY","GO:0007131","reciprocal meiotic recombination","2/8","57/23189",0.0350877192982456,101.706140350877,14.1415607478538,0.000164646852191384,0.00738903231724798,0.00284253621166589,"ENSMUSG00000002076/ENSMUSG00000071470",2
"AMY","GO:0140527","reciprocal homologous recombination","2/8","57/23189",0.0350877192982456,101.706140350877,14.1415607478538,0.000164646852191384,0.00738903231724798,0.00284253621166589,"ENSMUSG00000002076/ENSMUSG00000071470",2
"AMY","GO:0051321","meiotic cell cycle","3/8","345/23189",0.00869565217391304,25.2054347826087,8.41486040044802,0.00017296101765045,0.00738903231724798,0.00284253621166589,"ENSMUSG00000010342/ENSMUSG00000002076/ENSMUSG00000071470",3
"AMY","GO:0007140","male meiotic nuclear division","2/8","62/23189",0.032258064516129,93.5040322580645,13.549005357422,0.000194911386493967,0.00738903231724798,0.00284253621166589,"ENSMUSG00000010342/ENSMUSG00000002076",2
"AMY","GO:0035825","homologous recombination","2/8","64/23189",0.03125,90.58203125,13.3315479141767,0.000207723800083277,0.00738903231724798,0.00284253621166589,"ENSMUSG00000002076/ENSMUSG00000071470",2
"AMY","GO:0007059","chromosome segregation","3/8","431/23189",0.00696055684454756,20.1760440835267,7.46519512564039,0.000333106568604129,0.0103679419478035,0.00398851286091786,"ENSMUSG00000039224/ENSMUSG00000010342/ENSMUSG00000071470",3
"AMY","GO:0000280","nuclear division","3/8","465/23189",0.00645161290322581,18.7008064516129,7.16288032783905,0.00041621573021008,0.0109624637934052,0.0042172234419779,"ENSMUSG00000010342/ENSMUSG00000002076/ENSMUSG00000071470",3
"AMY","GO:1901987","regulation of cell cycle phase transition","3/8","474/23189",0.00632911392405063,18.3457278481013,7.08819871309676,0.000440259590096595,0.0109624637934052,0.0042172234419779,"ENSMUSG00000039224/ENSMUSG00000010342/ENSMUSG00000031027",3
"AMY","GO:0007127","meiosis I","2/8","138/23189",0.0144927536231884,42.0090579710145,8.97604470308069,0.000961645429427136,0.0217681556297597,0.008374137232332,"ENSMUSG00000002076/ENSMUSG00000071470",2
"AMY","GO:0061982","meiosis I cell cycle process","2/8","145/23189",0.0137931034482759,39.9810344827586,8.74719853860793,0.00106076833878477,0.0220109430297839,0.00846753673942227,"ENSMUSG00000002076/ENSMUSG00000071470",2
"AMY","GO:0007093","mitotic cell cycle checkpoint signaling","2/8","159/23189",0.0125786163522013,36.4606918238994,8.3350719539056,0.00127319118215366,0.0243865080274048,0.00938140871060595,"ENSMUSG00000010342/ENSMUSG00000031027",2
"AMY","GO:2001242","regulation of intrinsic apoptotic signaling pathway","2/8","194/23189",0.0103092783505155,29.8827319587629,7.50469391248144,0.00188612802664275,0.033546134188146,0.012905086498082,"ENSMUSG00000039224/ENSMUSG00000056436",2
"AMY","GO:0046777","protein autophosphorylation","2/8","201/23189",0.00995024875621891,28.842039800995,7.36476748742469,0.0020226121484581,0.0335753616644044,0.0129163302112061,"ENSMUSG00000039224/ENSMUSG00000031027",2
"AMY","GO:0000075","cell cycle checkpoint signaling","2/8","217/23189",0.00921658986175115,26.7154377880184,7.07025278061285,0.00235179029840914,0.0353024052541893,0.0135807181489378,"ENSMUSG00000010342/ENSMUSG00000031027",2
"AMY","GO:0045930","negative regulation of mitotic cell cycle","2/8","248/23189",0.00806451612903226,23.3760080645161,6.5813173620963,0.00305706991362114,0.0353024052541893,0.0135807181489378,"ENSMUSG00000010342/ENSMUSG00000031027",2
"AMY","GO:0007128","meiotic prophase I","1/8","10/23189",0.1,289.8625,16.9728343913663,0.00344522825742644,0.0353024052541893,0.0135807181489378,"ENSMUSG00000039224",1
"AMY","GO:0010501","RNA secondary structure unwinding","1/8","10/23189",0.1,289.8625,16.9728343913663,0.00344522825742644,0.0353024052541893,0.0135807181489378,"ENSMUSG00000039224",1
"AMY","GO:0051324","prophase","1/8","10/23189",0.1,289.8625,16.9728343913663,0.00344522825742644,0.0353024052541893,0.0135807181489378,"ENSMUSG00000039224",1
"AMY","GO:0042256","mature ribosome assembly","1/8","11/23189",0.0909090909090909,263.511363636364,16.1777092962976,0.00378917916876609,0.0353024052541893,0.0135807181489378,"ENSMUSG00000039224",1
"AMY","GO:1905198","manchette assembly","1/8","11/23189",0.0909090909090909,263.511363636364,16.1777092962976,0.00378917916876609,0.0353024052541893,0.0135807181489378,"ENSMUSG00000031027",1
"AMY","GO:1901988","negative regulation of cell cycle phase transition","2/8","285/23189",0.00701754385964912,20.3412280701754,6.10325287655017,0.00401365408389299,0.0353024052541893,0.0135807181489378,"ENSMUSG00000010342/ENSMUSG00000031027",2
"AMY","GO:0034154","toll-like receptor 7 signaling pathway","1/8","12/23189",0.0833333333333333,241.552083333333,15.4839475319705,0.00413302620330958,0.0353024052541893,0.0135807181489378,"ENSMUSG00000039224",1
"AMY","GO:0098764","meiosis I cell cycle phase","1/8","12/23189",0.0833333333333333,241.552083333333,15.4839475319705,0.00413302620330958,0.0353024052541893,0.0135807181489378,"ENSMUSG00000039224",1
"AMY","GO:0007286","spermatid development","2/8","299/23189",0.00668896321070234,19.3887959866221,5.94533797827496,0.00440770000061368,0.0353024052541893,0.0135807181489378,"ENSMUSG00000071470/ENSMUSG00000031027",2
"AMY","GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","1/8","13/23189",0.0769230769230769,222.971153846154,14.8716628281527,0.00447676938794839,0.0353024052541893,0.0135807181489378,"ENSMUSG00000056436",1
"AMY","GO:0036490","regulation of translation in response to endoplasmic reticulum stress","1/8","13/23189",0.0769230769230769,222.971153846154,14.8716628281527,0.00447676938794839,0.0353024052541893,0.0135807181489378,"ENSMUSG00000039224",1
"AMY","GO:1990918","double-strand break repair involved in meiotic recombination","1/8","13/23189",0.0769230769230769,222.971153846154,14.8716628281527,0.00447676938794839,0.0353024052541893,0.0135807181489378,"ENSMUSG00000002076",1
"AMY","GO:0048515","spermatid differentiation","2/8","310/23189",0.00645161290322581,18.7008064516129,5.8286226142095,0.00472952954002758,0.0353024052541893,0.0135807181489378,"ENSMUSG00000071470/ENSMUSG00000031027",2
"AMY","GO:0000279","M phase","1/8","14/23189",0.0714285714285714,207.044642857143,14.3260357201593,0.00482040874956802,0.0353024052541893,0.0135807181489378,"ENSMUSG00000039224",1
"AMY","GO:0007144","female meiosis I","1/8","14/23189",0.0714285714285714,207.044642857143,14.3260357201593,0.00482040874956802,0.0353024052541893,0.0135807181489378,"ENSMUSG00000002076",1
"AMY","GO:0098762","meiotic cell cycle phase","1/8","14/23189",0.0714285714285714,207.044642857143,14.3260357201593,0.00482040874956802,0.0353024052541893,0.0135807181489378,"ENSMUSG00000039224",1
"AMY","GO:1900044","regulation of protein K63-linked ubiquitination","1/8","14/23189",0.0714285714285714,207.044642857143,14.3260357201593,0.00482040874956802,0.0353024052541893,0.0135807181489378,"ENSMUSG00000039224",1
"AMY","GO:0098813","nuclear chromosome segregation","2/8","326/23189",0.00613496932515337,17.7829754601227,5.66919907089137,0.00521670091311951,0.0364206334276254,0.0140108968163767,"ENSMUSG00000010342/ENSMUSG00000071470",2
"AMY","GO:0010948","negative regulation of cell cycle process","2/8","328/23189",0.00609756097560976,17.6745426829268,5.65006959969656,0.00527917684917997,0.0364206334276254,0.0140108968163767,"ENSMUSG00000010342/ENSMUSG00000031027",2
"AMY","GO:0051782","negative regulation of cell division","1/8","16/23189",0.0625,181.1640625,13.3920660472348,0.00550737611126273,0.0364206334276254,0.0140108968163767,"ENSMUSG00000010342",1
"AMY","GO:0006310","DNA recombination","2/8","342/23189",0.00584795321637427,16.9510233918129,5.52074350211856,0.00572627862156291,0.0364206334276254,0.0140108968163767,"ENSMUSG00000002076/ENSMUSG00000071470",2
"AMY","GO:0097193","intrinsic apoptotic signaling pathway","2/8","342/23189",0.00584795321637427,16.9510233918129,5.52074350211856,0.00572627862156291,0.0364206334276254,0.0140108968163767,"ENSMUSG00000039224/ENSMUSG00000056436",2
"AMY","GO:1901985","positive regulation of protein acetylation","1/8","17/23189",0.0588235294117647,170.507352941176,12.9879856029617,0.00585070416508038,0.0364206334276254,0.0140108968163767,"ENSMUSG00000039224",1
"AMY","GO:1901990","regulation of mitotic cell cycle phase transition","2/8","353/23189",0.0056657223796034,16.4228045325779,5.42439423582714,0.00608950783113722,0.0369826207305651,0.0142270914668418,"ENSMUSG00000039224/ENSMUSG00000010342",2
"AMY","GO:0071243","cellular response to arsenic-containing substance","1/8","19/23189",0.0526315789473684,152.559210526316,12.2774075858865,0.0065370491529666,0.0387553628354448,0.0149090594716782,"ENSMUSG00000039224",1
"AMY","GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","1/8","20/23189",0.05,144.93125,11.962639246252,0.0068800661407431,0.0398403830010473,0.0153264631287056,"ENSMUSG00000056436",1
"AMY","GO:1902916","positive regulation of protein polyubiquitination","1/8","22/23189",0.0454545454545455,131.755681818182,11.3984964049849,0.00756578923818652,0.0428154890979191,0.0164709765711716,"ENSMUSG00000039224",1
"AMY","GO:0031954","positive regulation of protein autophosphorylation","1/8","23/23189",0.0434782608695652,126.027173913043,11.1443145715927,0.00790849540152638,0.0437603412217793,0.0168344580476936,"ENSMUSG00000039224",1
"AMY","GO:0045786","negative regulation of cell cycle","2/8","412/23189",0.00485436893203883,14.0709951456311,4.97301256280745,0.00821420783021674,0.0442978055414627,0.0170412187878804,"ENSMUSG00000010342/ENSMUSG00000031027",2
"AMY","GO:0043555","regulation of translation in response to stress","1/8","25/23189",0.04,115.945,10.6822777698263,0.00859359709158036,0.0442978055414627,0.0170412187878804,"ENSMUSG00000039224",1
"AMY","GO:1901983","regulation of protein acetylation","1/8","25/23189",0.04,115.945,10.6822777698263,0.00859359709158036,0.0442978055414627,0.0170412187878804,"ENSMUSG00000039224",1
"AMY","GO:0022403","cell cycle phase","1/8","26/23189",0.0384615384615385,111.485576923077,10.4714160194337,0.00893599267193212,0.0442978055414627,0.0170412187878804,"ENSMUSG00000039224",1
"AMY","GO:0045948","positive regulation of translational initiation","1/8","26/23189",0.0384615384615385,111.485576923077,10.4714160194337,0.00893599267193212,0.0442978055414627,0.0170412187878804,"ENSMUSG00000039224",1
"AMY","GO:2001233","regulation of apoptotic signaling pathway","2/8","446/23189",0.00448430493273543,12.9983183856502,4.75307307900113,0.009571119567678,0.0442978055414627,0.0170412187878804,"ENSMUSG00000039224/ENSMUSG00000056436",2
"AMY","GO:0032727","positive regulation of interferon-alpha production","1/8","28/23189",0.0357142857142857,103.522321428571,10.0839190269326,0.00962047343733607,0.0442978055414627,0.0170412187878804,"ENSMUSG00000039224",1
"AMY","GO:1901223","negative regulation of NIK/NF-kappaB signaling","1/8","28/23189",0.0357142857142857,103.522321428571,10.0839190269326,0.00962047343733607,0.0442978055414627,0.0170412187878804,"ENSMUSG00000039224",1
"AMY","GO:0044772","mitotic cell cycle phase transition","2/8","455/23189",0.0043956043956044,12.7412087912088,4.69884519670147,0.00994621068194979,0.0442978055414627,0.0170412187878804,"ENSMUSG00000039224/ENSMUSG00000010342",2
"AMY","GO:0007141","male meiosis I","1/8","29/23189",0.0344827586206897,99.9525862068966,9.90529528213246,0.00996255867599161,0.0442978055414627,0.0170412187878804,"ENSMUSG00000002076",1
"AMY","GO:0045070","positive regulation of viral genome replication","1/8","29/23189",0.0344827586206897,99.9525862068966,9.90529528213246,0.00996255867599161,0.0442978055414627,0.0170412187878804,"ENSMUSG00000039224",1
"AMY","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","1/8","31/23189",0.032258064516129,93.5040322580645,9.5741789828388,0.010646418999174,0.0465080408911283,0.0178914889921483,"ENSMUSG00000039224",1
"AMY","GO:0032647","regulation of interferon-alpha production","1/8","33/23189",0.0303030303030303,87.8371212121212,9.27344654337696,0.0113298659620695,0.0474031629798103,0.0182358394891682,"ENSMUSG00000039224",1
"AMY","GO:1902914","regulation of protein polyubiquitination","1/8","33/23189",0.0303030303030303,87.8371212121212,9.27344654337696,0.0113298659620695,0.0474031629798103,0.0182358394891682,"ENSMUSG00000039224",1
"AMY","GO:0007281","germ cell development","2/8","489/23189",0.00408997955010225,11.8553169734151,4.50707272846876,0.0114224489107977,0.0474031629798103,0.0182358394891682,"ENSMUSG00000071470/ENSMUSG00000031027",2
"AMY","GO:0046685","response to arsenic-containing substance","1/8","34/23189",0.0294117647058824,85.2536764705882,9.13306360995425,0.0116714345003448,0.0476424129604239,0.0183278781627502,"ENSMUSG00000039224",1
"AMY","GO:0032607","interferon-alpha production","1/8","36/23189",0.0277777777777778,80.5173611111111,8.86992871098846,0.0123542618243702,0.0496163095849705,0.0190872296437637,"ENSMUSG00000039224",1
"HIP","GO:0007286","spermatid development","6/17","299/23189",0.020066889632107,27.3724178634665,12.4318852511656,4.80053708884101e-08,8.41417493941642e-06,5.41436587137452e-06,"ENSMUSG00000071470/ENSMUSG00000032514/ENSMUSG00000042707/ENSMUSG00000053153/ENSMUSG00000000365/ENSMUSG00000026650",6
"HIP","GO:0048515","spermatid differentiation","6/17","310/23189",0.0193548387096774,26.4011385199241,12.1952261185904,5.94641338474659e-08,8.41417493941642e-06,5.41436587137452e-06,"ENSMUSG00000071470/ENSMUSG00000032514/ENSMUSG00000042707/ENSMUSG00000053153/ENSMUSG00000000365/ENSMUSG00000026650",6
"HIP","GO:0007281","germ cell development","6/17","489/23189",0.0122699386503067,16.7369180801155,9.52654737796843,8.66398349160463e-07,8.17302442708037e-05,5.25918997911439e-05,"ENSMUSG00000071470/ENSMUSG00000032514/ENSMUSG00000042707/ENSMUSG00000053153/ENSMUSG00000000365/ENSMUSG00000026650",6
"HIP","GO:0003341","cilium movement","5/17","299/23189",0.0167224080267559,22.8103482195554,10.2813381676729,1.87845733927246e-06,0.000132900856753526,8.55192420247723e-05,"ENSMUSG00000032514/ENSMUSG00000042707/ENSMUSG00000053153/ENSMUSG00000059854/ENSMUSG00000026650",5
"HIP","GO:0120316","sperm flagellum assembly","3/17","61/23189",0.0491803278688525,67.0848601735776,13.9982001934257,1.14720511859525e-05,0.000649318097124912,0.000417824180035744,"ENSMUSG00000042707/ENSMUSG00000053153/ENSMUSG00000026650",3
"HIP","GO:0044782","cilium organization","5/17","452/23189",0.0110619469026549,15.0891462779802,8.19335290557314,1.40335871227173e-05,0.000661917525954834,0.000425931679338614,"ENSMUSG00000032514/ENSMUSG00000042707/ENSMUSG00000053153/ENSMUSG00000059854/ENSMUSG00000026650",5
"HIP","GO:0030317","flagellated sperm motility","4/17","236/23189",0.0169491525423729,23.1196410767697,9.25100030768803,2.2429414024148e-05,0.000830333457334528,0.000534304214688017,"ENSMUSG00000032514/ENSMUSG00000042707/ENSMUSG00000053153/ENSMUSG00000026650",4
"HIP","GO:0097722","sperm motility","4/17","244/23189",0.0163934426229508,22.3616200578592,9.08572138813171,2.55581697194302e-05,0.000830333457334528,0.000534304214688017,"ENSMUSG00000032514/ENSMUSG00000042707/ENSMUSG00000053153/ENSMUSG00000026650",4
"HIP","GO:0060294","cilium movement involved in cell motility","4/17","255/23189",0.0156862745098039,21.3970011534025,8.87096474362352,3.0369939635686e-05,0.000830333457334528,0.000534304214688017,"ENSMUSG00000032514/ENSMUSG00000042707/ENSMUSG00000053153/ENSMUSG00000026650",4
"HIP","GO:0001539","cilium or flagellum-dependent cell motility","4/17","259/23189",0.0154440154440154,21.0665455371338,8.79619434672296,3.22744453380912e-05,0.000830333457334528,0.000534304214688017,"ENSMUSG00000032514/ENSMUSG00000042707/ENSMUSG00000053153/ENSMUSG00000026650",4
"HIP","GO:0060285","cilium-dependent cell motility","4/17","259/23189",0.0154440154440154,21.0665455371338,8.79619434672296,3.22744453380912e-05,0.000830333457334528,0.000534304214688017,"ENSMUSG00000032514/ENSMUSG00000042707/ENSMUSG00000053153/ENSMUSG00000026650",4
"HIP","GO:0044458","motile cilium assembly","3/17","93/23189",0.032258064516129,44.0018975332068,11.2547293440876,4.07683610842109e-05,0.00096145384890264,0.000618677760313025,"ENSMUSG00000042707/ENSMUSG00000053153/ENSMUSG00000026650",3
"HIP","GO:0035082","axoneme assembly","3/17","112/23189",0.0267857142857143,36.5372899159664,10.2112283492646,7.09913815281617e-05,0.00154542776711306,0.000994454170394492,"ENSMUSG00000053153/ENSMUSG00000059854/ENSMUSG00000026650",3
"HIP","GO:0001578","microtubule bundle formation","3/17","149/23189",0.0201342281879195,27.4642716146861,8.77781025499264,0.000165483626814265,0.00334513331345978,0.00215253138638104,"ENSMUSG00000053153/ENSMUSG00000059854/ENSMUSG00000026650",3
"HIP","GO:0060271","cilium assembly","4/17","417/23189",0.00959232613908873,13.0844971081958,6.7448200711011,0.000203744022473531,0.00384397055733396,0.00247352392195936,"ENSMUSG00000042707/ENSMUSG00000053153/ENSMUSG00000059854/ENSMUSG00000026650",4
"HIP","GO:0007288","sperm axoneme assembly","2/17","34/23189",0.0588235294117647,80.2387543252595,12.5235960820405,0.000279893974955518,0.00495062468202573,0.00318563537284899,"ENSMUSG00000053153/ENSMUSG00000026650",2
"HIP","GO:0006473","protein acetylation","2/17","65/23189",0.0307692307692308,41.9710407239819,8.9593507760465,0.00102398220714318,0.0170462920365599,0.0109689734882829,"ENSMUSG00000039224/ENSMUSG00000046000",2
"HIP","GO:0051321","meiotic cell cycle","3/17","345/23189",0.00869565217391304,11.8613810741688,5.50532382877598,0.00190139004552636,0.0298940768268867,0.01923628525591,"ENSMUSG00000010342/ENSMUSG00000071470/ENSMUSG00000026650",3
"HIP","GO:0043543","protein acylation","2/17","99/23189",0.0202020202020202,27.5567439096851,7.17223982587086,0.00235343334543477,0.0350537703556864,0.0225564525628928,"ENSMUSG00000039224/ENSMUSG00000046000",2
