"ENSEMBL","baseMean.x","log2FoldChange.x","lfcSE.x","pvalue.x","padj.x","Direction.x","SYMBOL.x","tissue","keyvals","baseMean.y","log2FoldChange.y","lfcSE.y","pvalue.y","padj.y","Direction.y","SYMBOL.y"
"ENSMUSG00000058126",2485.80448985933,1.43098711504852,0.668534080518888,0.000453333776382086,0.00430411010626648,"Up","Tpm3-rs7",NA,NA,2485.80448985933,1.43098711504852,0.668534080518888,0.000453333776382086,0.00430411010626648,"Up","Tpm3-rs7"
"ENSMUSG00000058132",1.57731130959957,-0.74335812124562,1.26624063150246,0.0123512510623035,0.0601575773991683,"Down","Vmn1r82",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058147",349.203136867481,-3.37822530203042,0.307563785141104,4.26118960680115e-30,1.57567428487222e-27,"Down","Xlr3c",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058173",103.774636429631,-0.529771881887699,0.235432533418447,0.00187857888699355,0.0136741806490793,"Down","Smco4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058183",35.2347275009803,-2.03783264970807,0.41842475232886,2.27963466742252e-08,6.91697026604253e-07,"Down","Mmel1","Testis","#2a7affff",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058240",392.622805094315,0.7388440949837,0.131179023851151,5.25770858833042e-10,2.28904289293827e-08,"Up","Cryzl1",NA,NA,392.622805094315,0.7388440949837,0.131179023851151,5.25770858833042e-10,2.28904289293827e-08,"Up","Cryzl1"
"ENSMUSG00000058328",158.88985238287,-1.6225064673644,0.417286548179332,2.98586272420992e-06,5.70295667565522e-05,"Down","Xlr5a",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058420",51.014187969779,-1.26185774248326,0.300125004215352,1.08984545796509e-06,2.29496462306347e-05,"Down","Syt17","Brain","#f75c52ff",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058446",1163.51581207695,0.609270697689946,0.126706841403493,6.12990883012549e-08,1.74002826597615e-06,"Up","Znrf2",NA,NA,1163.51581207695,0.609270697689946,0.126706841403493,6.12990883012549e-08,1.74002826597615e-06,"Up","Znrf2"
"ENSMUSG00000058498",34.4890310870642,-1.33956600735381,0.335442415127488,2.49385423298461e-06,4.86714000305153e-05,"Down","Rnf207","Heart","#ffa959ff",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058571",92.5972813202511,-1.28089436096294,0.239137771649831,5.39146873065126e-09,1.92682477199938e-07,"Down","Gpc6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058579",9.31549895987865,-0.82873223144638,0.796691866564216,0.0111202041336276,0.0554171826123798,"Down","Cela2a",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058587",1333.9838365916,0.768494623880606,0.134281013783864,3.08263949143087e-10,1.39690916692569e-08,"Up","Tmod3",NA,NA,1333.9838365916,0.768494623880606,0.134281013783864,3.08263949143087e-10,1.39690916692569e-08,"Up","Tmod3"
